code_module,code_presentation,id_student,total_days_studied
BBB,2013B,430357,33
BBB,2013B,431071,12
BBB,2013B,432004,8
BBB,2013B,432232,18
BBB,2013B,432319,5
BBB,2013B,432870,35
BBB,2013B,433531,38
BBB,2013B,433755,46
BBB,2013B,433939,15
BBB,2013B,434192,29
BBB,2013B,434353,43
BBB,2013B,434646,48
BBB,2013B,435245,69
BBB,2013B,435803,3
BBB,2013B,437562,11
BBB,2013B,437967,25
BBB,2013B,438210,2
BBB,2013B,438703,11
BBB,2013B,439857,51
BBB,2013B,440057,19
BBB,2013B,440509,45
BBB,2013B,441000,14
BBB,2013B,441181,14
BBB,2013B,441255,21
BBB,2013B,442012,55
BBB,2013B,442143,3
BBB,2013B,442183,17
BBB,2013B,442456,4
BBB,2013B,442466,1
BBB,2013B,443108,20
BBB,2013B,443288,64
BBB,2013B,444117,10
BBB,2013B,444408,26
BBB,2013B,444784,16
BBB,2013B,444926,19
BBB,2013B,445065,94
BBB,2013B,445125,12
BBB,2013B,445889,25
BBB,2013B,446045,16
BBB,2013B,446247,6
BBB,2013B,446357,4
BBB,2013B,446856,23
BBB,2013B,447007,12
BBB,2013B,447759,69
BBB,2013B,447782,43
BBB,2013B,447790,11
BBB,2013B,465599,30
BBB,2013B,465730,9
BBB,2013B,466037,17
BBB,2013B,466800,17
BBB,2013B,466810,50
BBB,2013B,466959,8
BBB,2013B,466973,25
BBB,2013B,467035,31
BBB,2013B,467292,19
BBB,2013B,467756,10
BBB,2013B,467835,4
BBB,2013B,468021,20
BBB,2013B,468792,13
BBB,2013B,468949,40
BBB,2013B,469683,14
BBB,2013B,470318,38
BBB,2013B,470653,19
BBB,2013B,471219,24
BBB,2013B,471525,38
BBB,2013B,472182,16
BBB,2013B,472348,14
BBB,2013B,472586,17
BBB,2013B,473095,20
BBB,2013B,473328,33
BBB,2013B,475095,23
BBB,2013B,475460,10
BBB,2013B,475688,29
BBB,2013B,475901,8
BBB,2013B,476037,27
BBB,2013B,476201,35
BBB,2013B,476297,19
BBB,2013B,476369,30
BBB,2013B,476457,6
BBB,2013B,476596,38
BBB,2013B,476709,22
BBB,2013B,476710,38
BBB,2013B,476783,72
BBB,2013B,476816,7
BBB,2013B,476855,4
BBB,2013B,476859,2
BBB,2013B,477009,14
BBB,2013B,477011,79
BBB,2013B,477164,9
BBB,2013B,477167,62
BBB,2013B,477734,43
BBB,2013B,477835,10
BBB,2013B,478317,91
BBB,2013B,478444,10
BBB,2013B,478718,5
BBB,2013B,478792,38
BBB,2013B,478873,11
BBB,2013B,479060,96
BBB,2013B,479171,65
BBB,2013B,479343,32
BBB,2013B,479516,42
BBB,2013B,479519,93
BBB,2013B,480151,2
BBB,2013B,480382,33
BBB,2013B,480458,25
BBB,2013B,480507,33
BBB,2013B,480554,34
BBB,2013B,480650,59
BBB,2013B,480815,78
BBB,2013B,481010,33
BBB,2013B,481143,2
BBB,2013B,481580,68
BBB,2013B,481607,34
BBB,2013B,482467,14
BBB,2013B,482710,18
BBB,2013B,482766,15
BBB,2013B,482945,12
BBB,2013B,483064,56
BBB,2013B,483074,42
BBB,2013B,483109,43
BBB,2013B,483243,78
BBB,2013B,483309,4
BBB,2013B,483371,71
BBB,2013B,483411,20
BBB,2013B,483479,22
BBB,2013B,483952,24
BBB,2013B,484039,15
BBB,2013B,484135,5
BBB,2013B,484161,1
BBB,2013B,484768,37
BBB,2013B,484885,41
BBB,2013B,484933,43
BBB,2013B,485399,9
BBB,2013B,485568,11
BBB,2013B,485630,22
BBB,2013B,485782,1
BBB,2013B,486099,38
BBB,2013B,486282,14
BBB,2013B,486391,43
BBB,2013B,486521,6
BBB,2013B,486650,2
BBB,2013B,486656,27
BBB,2013B,487329,13
BBB,2013B,487646,26
BBB,2013B,488185,9
BBB,2013B,488364,14
BBB,2013B,488425,95
BBB,2013B,488477,14
BBB,2013B,488863,18
BBB,2013B,489251,17
BBB,2013B,490110,1
BBB,2013B,490152,29
BBB,2013B,490514,22
BBB,2013B,492182,33
BBB,2013B,492240,50
BBB,2013B,492590,26
BBB,2013B,492946,27
BBB,2013B,493186,44
BBB,2013B,493377,8
BBB,2013B,493451,14
BBB,2013B,493515,28
BBB,2013B,493773,6
BBB,2013B,493912,23
BBB,2013B,493958,6
BBB,2013B,494095,21
BBB,2013B,494278,25
BBB,2013B,494673,1
BBB,2013B,494786,24
BBB,2013B,494838,4
BBB,2013B,494840,6
BBB,2013B,494927,45
BBB,2013B,495324,1
BBB,2013B,495674,6
BBB,2013B,495856,22
BBB,2013B,496041,23
BBB,2013B,496070,25
BBB,2013B,496220,31
BBB,2013B,496243,36
BBB,2013B,496674,10
BBB,2013B,497088,5
BBB,2013B,497278,15
BBB,2013B,497280,12
BBB,2013B,497468,13
BBB,2013B,497607,3
BBB,2013B,497793,48
BBB,2013B,498065,85
BBB,2013B,498131,27
BBB,2013B,498175,44
BBB,2013B,498296,55
BBB,2013B,498371,8
BBB,2013B,498455,22
BBB,2013B,498967,15
BBB,2013B,499027,13
BBB,2013B,499067,24
BBB,2013B,499118,26
BBB,2013B,499380,65
BBB,2013B,499387,29
BBB,2013B,499483,46
BBB,2013B,499511,28
BBB,2013B,499891,25
BBB,2013B,499931,6
BBB,2013B,500507,38
BBB,2013B,500585,38
BBB,2013B,500659,54
BBB,2013B,500719,61
BBB,2013B,500791,35
BBB,2013B,500815,91
BBB,2013B,500819,35
BBB,2013B,500836,16
BBB,2013B,500958,59
BBB,2013B,501008,9
BBB,2013B,501432,79
BBB,2013B,501550,63
BBB,2013B,501879,34
BBB,2013B,501955,32
BBB,2013B,502088,8
BBB,2013B,502131,17
BBB,2013B,502441,53
BBB,2013B,502604,29
BBB,2013B,502694,43
BBB,2013B,502713,25
BBB,2013B,502717,66
BBB,2013B,502872,8
BBB,2013B,503353,15
BBB,2013B,503390,20
BBB,2013B,503491,32
BBB,2013B,503509,60
BBB,2013B,503878,39
BBB,2013B,504014,17
BBB,2013B,504021,6
BBB,2013B,504028,40
BBB,2013B,504102,50
BBB,2013B,504689,5
BBB,2013B,504936,21
BBB,2013B,505376,27
BBB,2013B,505417,10
BBB,2013B,505595,11
BBB,2013B,505606,16
BBB,2013B,505871,26
BBB,2013B,505959,17
BBB,2013B,505961,32
BBB,2013B,506233,22
BBB,2013B,506360,11
BBB,2013B,506650,18
BBB,2013B,506753,47
BBB,2013B,507184,7
BBB,2013B,507303,1
BBB,2013B,507320,2
BBB,2013B,507359,10
BBB,2013B,507685,2
BBB,2013B,507817,8
BBB,2013B,508452,21
BBB,2013B,508537,69
BBB,2013B,508662,99
BBB,2013B,508668,2
BBB,2013B,509226,30
BBB,2013B,509737,2
BBB,2013B,509768,25
BBB,2013B,509797,18
BBB,2013B,509901,13
BBB,2013B,509926,16
BBB,2013B,510141,34
BBB,2013B,510492,16
BBB,2013B,510556,49
BBB,2013B,510756,26
BBB,2013B,510845,32
BBB,2013B,511050,10
BBB,2013B,511067,26
BBB,2013B,511306,97
BBB,2013B,511459,14
BBB,2013B,511474,20
BBB,2013B,511515,43
BBB,2013B,511524,42
BBB,2013B,511527,6
BBB,2013B,511693,14
BBB,2013B,512070,1
BBB,2013B,512180,10
BBB,2013B,512242,22
BBB,2013B,512805,19
BBB,2013B,512883,16
BBB,2013B,512911,18
BBB,2013B,512929,54
BBB,2013B,512995,35
BBB,2013B,513093,64
BBB,2013B,513210,18
BBB,2013B,513315,55
BBB,2013B,513733,75
BBB,2013B,513757,28
BBB,2013B,513881,29
BBB,2013B,514140,83
BBB,2013B,514365,2
BBB,2013B,514951,5
BBB,2013B,514981,35
BBB,2013B,514987,19
BBB,2013B,515035,2
BBB,2013B,515105,52
BBB,2013B,515130,6
BBB,2013B,515311,35
BBB,2013B,515474,29
BBB,2013B,515497,11
BBB,2013B,515959,13
BBB,2013B,516057,39
BBB,2013B,516432,79
BBB,2013B,516456,16
BBB,2013B,516475,9
BBB,2013B,516495,30
BBB,2013B,516529,12
BBB,2013B,516776,1
BBB,2013B,516841,31
BBB,2013B,517043,7
BBB,2013B,517175,2
BBB,2013B,517474,61
BBB,2013B,517617,22
BBB,2013B,517701,8
BBB,2013B,517778,18
BBB,2013B,517890,35
BBB,2013B,518189,20
BBB,2013B,518469,21
BBB,2013B,518876,15
BBB,2013B,518879,52
BBB,2013B,518904,16
BBB,2013B,518970,14
BBB,2013B,519012,11
BBB,2013B,519222,54
BBB,2013B,519387,18
BBB,2013B,519602,13
BBB,2013B,519800,70
BBB,2013B,520749,5
BBB,2013B,520836,43
BBB,2013B,521069,8
BBB,2013B,521081,2
BBB,2013B,521096,71
BBB,2013B,521394,57
BBB,2013B,521430,73
BBB,2013B,521496,1
BBB,2013B,521764,35
BBB,2013B,521903,30
BBB,2013B,522090,7
BBB,2013B,522249,48
BBB,2013B,522302,1
BBB,2013B,522373,33
BBB,2013B,522383,41
BBB,2013B,522512,2
BBB,2013B,523012,36
BBB,2013B,523156,1
BBB,2013B,523596,11
BBB,2013B,523630,19
BBB,2013B,523672,19
BBB,2013B,523966,42
BBB,2013B,524101,60
BBB,2013B,524171,1
BBB,2013B,524452,40
BBB,2013B,524598,2
BBB,2013B,524769,4
BBB,2013B,524968,2
BBB,2013B,525501,53
BBB,2013B,525520,33
BBB,2013B,525679,8
BBB,2013B,525683,73
BBB,2013B,525869,5
BBB,2013B,525942,50
BBB,2013B,526200,55
BBB,2013B,526370,38
BBB,2013B,526506,26
BBB,2013B,527020,17
BBB,2013B,527164,95
BBB,2013B,527227,37
BBB,2013B,527313,10
BBB,2013B,527343,6
BBB,2013B,527382,5
BBB,2013B,527400,40
BBB,2013B,527659,3
BBB,2013B,527886,46
BBB,2013B,527980,42
BBB,2013B,528161,16
BBB,2013B,528175,22
BBB,2013B,528220,14
BBB,2013B,528250,28
BBB,2013B,528261,38
BBB,2013B,528353,24
BBB,2013B,528649,25
BBB,2013B,528698,34
BBB,2013B,528904,58
BBB,2013B,528918,6
BBB,2013B,529065,25
BBB,2013B,529174,18
BBB,2013B,529212,31
BBB,2013B,529383,14
BBB,2013B,529446,30
BBB,2013B,529452,62
BBB,2013B,529502,50
BBB,2013B,530065,13
BBB,2013B,530153,20
BBB,2013B,530226,6
BBB,2013B,530245,3
BBB,2013B,530266,3
BBB,2013B,530398,2
BBB,2013B,530493,11
BBB,2013B,530669,11
BBB,2013B,530987,14
BBB,2013B,531000,2
BBB,2013B,531027,9
BBB,2013B,531205,8
BBB,2013B,531235,3
BBB,2013B,531427,5
BBB,2013B,531428,4
BBB,2013B,531464,15
BBB,2013B,531569,4
BBB,2013B,531573,5
BBB,2013B,531634,12
BBB,2013B,532000,8
BBB,2013B,532034,12
BBB,2013B,532140,13
BBB,2013B,532142,2
BBB,2013B,532396,22
BBB,2013B,532500,38
BBB,2013B,532512,50
BBB,2013B,532534,48
BBB,2013B,532584,4
BBB,2013B,532665,6
BBB,2013B,532668,1
BBB,2013B,532710,3
BBB,2013B,532742,2
BBB,2013B,532839,45
BBB,2013B,532886,20
BBB,2013B,532928,3
BBB,2013B,532950,54
BBB,2013B,533324,19
BBB,2013B,533347,24
BBB,2013B,533365,13
BBB,2013B,533545,28
BBB,2013B,533697,25
BBB,2013B,533722,33
BBB,2013B,533737,1
BBB,2013B,533839,18
BBB,2013B,533846,11
BBB,2013B,533969,6
BBB,2013B,533996,30
BBB,2013B,534051,16
BBB,2013B,534086,30
BBB,2013B,534151,4
BBB,2013B,534343,25
BBB,2013B,534360,6
BBB,2013B,534373,37
BBB,2013B,534432,26
BBB,2013B,534530,1
BBB,2013B,534652,63
BBB,2013B,534671,1
BBB,2013B,534698,84
BBB,2013B,534709,24
BBB,2013B,534744,21
BBB,2013B,534765,15
BBB,2013B,534908,6
BBB,2013B,534983,27
BBB,2013B,534991,8
BBB,2013B,535012,36
BBB,2013B,535140,50
BBB,2013B,535145,51
BBB,2013B,535152,43
BBB,2013B,535155,20
BBB,2013B,535269,37
BBB,2013B,535278,17
BBB,2013B,535328,57
BBB,2013B,535396,24
BBB,2013B,535407,17
BBB,2013B,535468,61
BBB,2013B,535530,42
BBB,2013B,535605,66
BBB,2013B,535618,2
BBB,2013B,535755,17
BBB,2013B,535760,20
BBB,2013B,535773,93
BBB,2013B,535778,5
BBB,2013B,535800,52
BBB,2013B,535807,22
BBB,2013B,535820,58
BBB,2013B,536050,5
BBB,2013B,536112,40
BBB,2013B,536188,30
BBB,2013B,536189,58
BBB,2013B,536203,48
BBB,2013B,536205,14
BBB,2013B,536243,2
BBB,2013B,536270,39
BBB,2013B,536442,35
BBB,2013B,536452,14
BBB,2013B,536510,21
BBB,2013B,536519,8
BBB,2013B,536722,27
BBB,2013B,536726,84
BBB,2013B,536856,28
BBB,2013B,536900,11
BBB,2013B,537162,64
BBB,2013B,537193,65
BBB,2013B,537255,64
BBB,2013B,537259,28
BBB,2013B,537320,5
BBB,2013B,537342,28
BBB,2013B,537392,23
BBB,2013B,537414,18
BBB,2013B,537434,69
BBB,2013B,537464,28
BBB,2013B,537473,41
BBB,2013B,537488,73
BBB,2013B,537558,41
BBB,2013B,537572,91
BBB,2013B,537676,4
BBB,2013B,537679,57
BBB,2013B,537688,40
BBB,2013B,537704,59
BBB,2013B,537844,77
BBB,2013B,537875,32
BBB,2013B,537898,16
BBB,2013B,537905,46
BBB,2013B,538138,17
BBB,2013B,538196,29
BBB,2013B,538221,88
BBB,2013B,538232,17
BBB,2013B,538897,44
BBB,2013B,538942,44
BBB,2013B,538987,45
BBB,2013B,539056,57
BBB,2013B,539232,15
BBB,2013B,539253,35
BBB,2013B,539265,81
BBB,2013B,539303,23
BBB,2013B,539345,10
BBB,2013B,539365,70
BBB,2013B,539385,25
BBB,2013B,539416,8
BBB,2013B,539418,81
BBB,2013B,539558,23
BBB,2013B,539572,16
BBB,2013B,539710,1
BBB,2013B,539737,7
BBB,2013B,539891,9
BBB,2013B,539962,57
BBB,2013B,540055,49
BBB,2013B,540184,89
BBB,2013B,540511,21
BBB,2013B,540513,13
BBB,2013B,540530,8
BBB,2013B,540594,1
BBB,2013B,540607,18
BBB,2013B,540614,44
BBB,2013B,540656,13
BBB,2013B,540750,29
BBB,2013B,540780,7
BBB,2013B,540787,14
BBB,2013B,540826,26
BBB,2013B,540918,11
BBB,2013B,540953,2
BBB,2013B,541013,61
BBB,2013B,541048,7
BBB,2013B,541061,4
BBB,2013B,541073,23
BBB,2013B,541113,27
BBB,2013B,541196,11
BBB,2013B,541231,73
BBB,2013B,541232,78
BBB,2013B,541363,15
BBB,2013B,541523,52
BBB,2013B,541697,15
BBB,2013B,541706,29
BBB,2013B,541727,7
BBB,2013B,541763,6
BBB,2013B,541764,16
BBB,2013B,541794,34
BBB,2013B,541803,5
BBB,2013B,541808,9
BBB,2013B,541822,24
BBB,2013B,541832,24
BBB,2013B,541838,6
BBB,2013B,541973,23
BBB,2013B,541985,1
BBB,2013B,542010,3
BBB,2013B,542012,9
BBB,2013B,542081,2
BBB,2013B,542084,22
BBB,2013B,542115,27
BBB,2013B,542172,5
BBB,2013B,542259,25
BBB,2013B,542260,11
BBB,2013B,542291,9
BBB,2013B,542396,7
BBB,2013B,542543,14
BBB,2013B,542602,1
BBB,2013B,542613,27
BBB,2013B,542663,12
BBB,2013B,542687,17
BBB,2013B,542692,2
BBB,2013B,542745,18
BBB,2013B,542748,15
BBB,2013B,542991,11
BBB,2013B,543124,35
BBB,2013B,543140,54
BBB,2013B,543165,53
BBB,2013B,543180,28
BBB,2013B,543351,49
BBB,2013B,543356,88
BBB,2013B,543408,13
BBB,2013B,543465,1
BBB,2013B,543473,61
BBB,2013B,543533,27
BBB,2013B,543630,18
BBB,2013B,543719,33
BBB,2013B,543853,82
BBB,2013B,543926,20
BBB,2013B,543970,90
BBB,2013B,544017,9
BBB,2013B,544186,29
BBB,2013B,544351,19
BBB,2013B,544408,4
BBB,2013B,544444,17
BBB,2013B,544455,76
BBB,2013B,544500,26
BBB,2013B,544519,7
BBB,2013B,544532,25
BBB,2013B,544627,20
BBB,2013B,544632,42
BBB,2013B,544639,7
BBB,2013B,544642,66
BBB,2013B,544741,12
BBB,2013B,544848,42
BBB,2013B,544859,33
BBB,2013B,544881,69
BBB,2013B,544890,15
BBB,2013B,544978,6
BBB,2013B,544989,26
BBB,2013B,545041,17
BBB,2013B,545072,6
BBB,2013B,545191,49
BBB,2013B,545219,9
BBB,2013B,545223,93
BBB,2013B,545337,10
BBB,2013B,545340,17
BBB,2013B,545376,18
BBB,2013B,545381,1
BBB,2013B,545392,17
BBB,2013B,545480,47
BBB,2013B,545521,4
BBB,2013B,545658,25
BBB,2013B,545697,32
BBB,2013B,545702,8
BBB,2013B,545725,65
BBB,2013B,545803,19
BBB,2013B,545896,1
BBB,2013B,546019,7
BBB,2013B,546052,15
BBB,2013B,546136,25
BBB,2013B,546157,10
BBB,2013B,546202,26
BBB,2013B,546322,20
BBB,2013B,546333,1
BBB,2013B,546407,55
BBB,2013B,546428,61
BBB,2013B,546455,3
BBB,2013B,546500,29
BBB,2013B,546533,54
BBB,2013B,546609,32
BBB,2013B,546632,45
BBB,2013B,546681,1
BBB,2013B,546685,67
BBB,2013B,546749,75
BBB,2013B,546811,8
BBB,2013B,546837,41
BBB,2013B,546843,11
BBB,2013B,546909,28
BBB,2013B,546921,10
BBB,2013B,546947,41
BBB,2013B,546958,12
BBB,2013B,547165,20
BBB,2013B,547192,19
BBB,2013B,547259,42
BBB,2013B,547267,2
BBB,2013B,547303,2
BBB,2013B,547372,8
BBB,2013B,547390,7
BBB,2013B,547403,30
BBB,2013B,547409,16
BBB,2013B,547427,28
BBB,2013B,547466,21
BBB,2013B,547620,16
BBB,2013B,547663,6
BBB,2013B,547689,47
BBB,2013B,547690,33
BBB,2013B,547697,8
BBB,2013B,547755,28
BBB,2013B,547757,63
BBB,2013B,547841,40
BBB,2013B,547873,39
BBB,2013B,547892,30
BBB,2013B,547902,23
BBB,2013B,547903,92
BBB,2013B,548090,72
BBB,2013B,548106,1
BBB,2013B,548124,21
BBB,2013B,548241,30
BBB,2013B,548255,37
BBB,2013B,548275,61
BBB,2013B,548307,19
BBB,2013B,548334,26
BBB,2013B,548344,5
BBB,2013B,548355,2
BBB,2013B,548403,5
BBB,2013B,548439,43
BBB,2013B,548488,11
BBB,2013B,548504,26
BBB,2013B,548585,49
BBB,2013B,548617,21
BBB,2013B,548642,30
BBB,2013B,548714,49
BBB,2013B,548744,27
BBB,2013B,548791,21
BBB,2013B,548800,3
BBB,2013B,548813,1
BBB,2013B,548831,1
BBB,2013B,548834,36
BBB,2013B,548838,18
BBB,2013B,548839,20
BBB,2013B,548843,50
BBB,2013B,548871,22
BBB,2013B,548884,34
BBB,2013B,548885,28
BBB,2013B,548900,3
BBB,2013B,548921,35
BBB,2013B,548924,19
BBB,2013B,548935,73
BBB,2013B,548954,12
BBB,2013B,548981,9
BBB,2013B,549009,6
BBB,2013B,549047,46
BBB,2013B,549078,16
BBB,2013B,549106,11
BBB,2013B,549143,4
BBB,2013B,549158,16
BBB,2013B,549196,35
BBB,2013B,549204,8
BBB,2013B,549261,31
BBB,2013B,549278,1
BBB,2013B,549391,10
BBB,2013B,549512,8
BBB,2013B,549568,33
BBB,2013B,549590,4
BBB,2013B,549622,1
BBB,2013B,549651,30
BBB,2013B,549713,11
BBB,2013B,549732,14
BBB,2013B,549754,36
BBB,2013B,549862,14
BBB,2013B,549873,14
BBB,2013B,549907,23
BBB,2013B,550051,3
BBB,2013B,550077,71
BBB,2013B,550098,38
BBB,2013B,550106,44
BBB,2013B,550163,7
BBB,2013B,550209,32
BBB,2013B,550278,18
BBB,2013B,550322,34
BBB,2013B,550342,68
BBB,2013B,550354,42
BBB,2013B,550381,51
BBB,2013B,550400,58
BBB,2013B,550403,55
BBB,2013B,550428,17
BBB,2013B,550429,79
BBB,2013B,550520,27
BBB,2013B,550549,13
BBB,2013B,550597,12
BBB,2013B,550613,42
BBB,2013B,550668,17
BBB,2013B,550707,27
BBB,2013B,550708,40
BBB,2013B,550777,10
BBB,2013B,550867,39
BBB,2013B,550898,20
BBB,2013B,550921,82
BBB,2013B,550923,18
BBB,2013B,550960,45
BBB,2013B,550963,31
BBB,2013B,551032,28
BBB,2013B,551053,30
BBB,2013B,551080,21
BBB,2013B,551129,9
BBB,2013B,551172,5
BBB,2013B,551282,15
BBB,2013B,551480,24
BBB,2013B,551487,63
BBB,2013B,551576,70
BBB,2013B,551655,8
BBB,2013B,551702,20
BBB,2013B,551706,39
BBB,2013B,551714,16
BBB,2013B,551715,75
BBB,2013B,551716,26
BBB,2013B,551759,1
BBB,2013B,551770,21
BBB,2013B,551886,74
BBB,2013B,551895,40
BBB,2013B,551906,42
BBB,2013B,551938,18
BBB,2013B,551954,45
BBB,2013B,551985,1
BBB,2013B,552007,37
BBB,2013B,552017,53
BBB,2013B,552025,18
BBB,2013B,552039,37
BBB,2013B,552069,2
BBB,2013B,552110,76
BBB,2013B,552135,19
BBB,2013B,552222,22
BBB,2013B,552273,37
BBB,2013B,552535,17
BBB,2013B,552640,1
BBB,2013B,552667,34
BBB,2013B,552701,20
BBB,2013B,552718,19
BBB,2013B,552719,1
BBB,2013B,552749,17
BBB,2013B,552822,45
BBB,2013B,552826,18
BBB,2013B,552859,27
BBB,2013B,552894,31
BBB,2013B,552902,26
BBB,2013B,552914,39
BBB,2013B,552929,57
BBB,2013B,552991,14
BBB,2013B,553047,59
BBB,2013B,553125,57
BBB,2013B,553320,10
BBB,2013B,553321,26
BBB,2013B,553442,42
BBB,2013B,553443,5
BBB,2013B,553462,7
BBB,2013B,553487,27
BBB,2013B,553490,9
BBB,2013B,553502,80
BBB,2013B,553508,10
BBB,2013B,553520,19
BBB,2013B,553572,44
BBB,2013B,553716,9
BBB,2013B,553729,16
BBB,2013B,553755,24
BBB,2013B,553763,5
BBB,2013B,553800,5
BBB,2013B,553807,53
BBB,2013B,553840,22
BBB,2013B,553938,1
BBB,2013B,554068,28
BBB,2013B,554083,31
BBB,2013B,554139,11
BBB,2013B,554203,21
BBB,2013B,554206,28
BBB,2013B,554226,41
BBB,2013B,554294,8
BBB,2013B,554336,33
BBB,2013B,554344,35
BBB,2013B,554352,39
BBB,2013B,554374,16
BBB,2013B,554393,1
BBB,2013B,554482,2
BBB,2013B,554512,29
BBB,2013B,554545,17
BBB,2013B,554551,35
BBB,2013B,554608,60
BBB,2013B,554637,1
BBB,2013B,554783,22
BBB,2013B,554795,22
BBB,2013B,554818,2
BBB,2013B,554830,19
BBB,2013B,554894,62
BBB,2013B,554898,35
BBB,2013B,554930,38
BBB,2013B,554986,19
BBB,2013B,554998,37
BBB,2013B,555035,9
BBB,2013B,555059,37
BBB,2013B,555086,35
BBB,2013B,555102,16
BBB,2013B,555157,6
BBB,2013B,555263,25
BBB,2013B,555309,53
BBB,2013B,555407,11
BBB,2013B,555414,42
BBB,2013B,555552,1
BBB,2013B,555627,13
BBB,2013B,555667,38
BBB,2013B,555670,35
BBB,2013B,555672,38
BBB,2013B,555673,42
BBB,2013B,555674,51
BBB,2013B,555675,58
BBB,2013B,555695,29
BBB,2013B,555747,74
BBB,2013B,555837,89
BBB,2013B,555838,44
BBB,2013B,555880,17
BBB,2013B,555902,6
BBB,2013B,555909,8
BBB,2013B,555930,38
BBB,2013B,555935,10
BBB,2013B,555946,37
BBB,2013B,556077,12
BBB,2013B,556138,14
BBB,2013B,556284,20
BBB,2013B,556292,44
BBB,2013B,556301,45
BBB,2013B,556318,6
BBB,2013B,556349,9
BBB,2013B,556481,1
BBB,2013B,556502,86
BBB,2013B,556553,21
BBB,2013B,556568,20
BBB,2013B,556605,7
BBB,2013B,556648,20
BBB,2013B,556692,14
BBB,2013B,556840,16
BBB,2013B,556860,42
BBB,2013B,556863,17
BBB,2013B,556865,24
BBB,2013B,556871,45
BBB,2013B,556876,28
BBB,2013B,556877,52
BBB,2013B,556878,27
BBB,2013B,556882,15
BBB,2013B,556883,8
BBB,2013B,556887,18
BBB,2013B,556892,33
BBB,2013B,556898,85
BBB,2013B,556959,42
BBB,2013B,556986,14
BBB,2013B,556987,28
BBB,2013B,556988,10
BBB,2013B,556990,20
BBB,2013B,556992,23
BBB,2013B,556997,42
BBB,2013B,556999,23
BBB,2013B,557006,9
BBB,2013B,557024,29
BBB,2013B,557032,45
BBB,2013B,557057,56
BBB,2013B,557060,11
BBB,2013B,557145,17
BBB,2013B,557220,31
BBB,2013B,557285,28
BBB,2013B,557308,25
BBB,2013B,557325,38
BBB,2013B,557351,32
BBB,2013B,557451,24
BBB,2013B,557528,59
BBB,2013B,557594,21
BBB,2013B,557622,67
BBB,2013B,557709,16
BBB,2013B,557758,97
BBB,2013B,557775,39
BBB,2013B,557827,34
BBB,2013B,557935,23
BBB,2013B,557938,1
BBB,2013B,557968,31
BBB,2013B,557979,16
BBB,2013B,558024,18
BBB,2013B,558040,25
BBB,2013B,558042,7
BBB,2013B,558066,10
BBB,2013B,558068,15
BBB,2013B,558075,20
BBB,2013B,558092,15
BBB,2013B,558099,20
BBB,2013B,558113,42
BBB,2013B,558114,34
BBB,2013B,558163,10
BBB,2013B,558168,8
BBB,2013B,558247,20
BBB,2013B,558250,31
BBB,2013B,558324,40
BBB,2013B,558373,48
BBB,2013B,558435,48
BBB,2013B,558602,4
BBB,2013B,558622,69
BBB,2013B,558654,4
BBB,2013B,558662,35
BBB,2013B,558689,23
BBB,2013B,558701,25
BBB,2013B,558703,4
BBB,2013B,558747,75
BBB,2013B,558769,71
BBB,2013B,558809,71
BBB,2013B,558820,42
BBB,2013B,558903,6
BBB,2013B,558955,23
BBB,2013B,558965,72
BBB,2013B,559011,13
BBB,2013B,559031,36
BBB,2013B,559173,5
BBB,2013B,559180,42
BBB,2013B,559227,1
BBB,2013B,559253,44
BBB,2013B,559350,53
BBB,2013B,559389,28
BBB,2013B,559425,36
BBB,2013B,559452,15
BBB,2013B,559458,42
BBB,2013B,559475,48
BBB,2013B,559495,93
BBB,2013B,559595,20
BBB,2013B,559603,51
BBB,2013B,559606,74
BBB,2013B,559608,28
BBB,2013B,559610,14
BBB,2013B,559611,55
BBB,2013B,559651,13
BBB,2013B,559697,20
BBB,2013B,559744,35
BBB,2013B,559808,8
BBB,2013B,559989,7
BBB,2013B,560005,10
BBB,2013B,560012,7
BBB,2013B,560075,20
BBB,2013B,560117,17
BBB,2013B,560160,2
BBB,2013B,560170,13
BBB,2013B,560185,16
BBB,2013B,560208,21
BBB,2013B,560319,59
BBB,2013B,560335,51
BBB,2013B,560455,31
BBB,2013B,560468,31
BBB,2013B,560891,11
BBB,2013B,560968,63
BBB,2013B,560970,28
BBB,2013B,561138,32
BBB,2013B,561161,29
BBB,2013B,561164,60
BBB,2013B,561166,45
BBB,2013B,561167,43
BBB,2013B,561343,40
BBB,2013B,561366,17
BBB,2013B,561437,28
BBB,2013B,561444,50
BBB,2013B,561445,43
BBB,2013B,561448,16
BBB,2013B,561452,56
BBB,2013B,561455,40
BBB,2013B,561458,29
BBB,2013B,561459,34
BBB,2013B,561461,40
BBB,2013B,561711,22
BBB,2013B,561713,24
BBB,2013B,561715,23
BBB,2013B,561716,48
BBB,2013B,561718,4
BBB,2013B,562465,42
BBB,2013B,562489,33
BBB,2013B,562494,7
BBB,2013B,562495,26
BBB,2013B,563157,5
BBB,2013B,563330,42
BBB,2013B,563363,9
BBB,2013B,563874,53
BBB,2013B,563877,31
BBB,2013B,563878,39
BBB,2013B,563879,17
BBB,2013B,565870,11
BBB,2013B,1008675,70
BBB,2013B,1098728,28
BBB,2013B,1413989,16
BBB,2013B,1436591,48
BBB,2013B,1480800,21
BBB,2013B,1493476,16
BBB,2013B,1521540,47
BBB,2013B,1536591,38
BBB,2013B,1574398,92
BBB,2013B,1659662,32
