,code_module,code_presentation,id_student,total_days_studied
913,BBB,2013B,333837,17
914,BBB,2013B,334291,37
915,BBB,2013B,334794,11
916,BBB,2013B,335421,15
917,BBB,2013B,335600,8
918,BBB,2013B,335910,73
919,BBB,2013B,336165,12
920,BBB,2013B,338056,25
921,BBB,2013B,338861,13
922,BBB,2013B,339379,58
923,BBB,2013B,339526,2
924,BBB,2013B,339946,24
925,BBB,2013B,340378,3
926,BBB,2013B,340831,48
927,BBB,2013B,341040,16
928,BBB,2013B,341229,6
929,BBB,2013B,341509,40
930,BBB,2013B,349040,50
931,BBB,2013B,349424,1
932,BBB,2013B,350622,59
933,BBB,2013B,350795,9
934,BBB,2013B,351271,95
935,BBB,2013B,351290,77
936,BBB,2013B,351543,1
937,BBB,2013B,352161,8
938,BBB,2013B,352364,57
939,BBB,2013B,353093,178
940,BBB,2013B,353352,11
941,BBB,2013B,354058,45
942,BBB,2013B,354895,39
943,BBB,2013B,355369,28
944,BBB,2013B,355998,4
945,BBB,2013B,357030,15
946,BBB,2013B,357928,14
947,BBB,2013B,360188,108
948,BBB,2013B,360489,41
949,BBB,2013B,360877,98
950,BBB,2013B,361603,57
951,BBB,2013B,362760,24
952,BBB,2013B,362877,20
953,BBB,2013B,363401,15
954,BBB,2013B,363416,39
955,BBB,2013B,363660,184
956,BBB,2013B,365439,21
957,BBB,2013B,365452,74
958,BBB,2013B,365488,8
959,BBB,2013B,365707,135
960,BBB,2013B,367304,8
961,BBB,2013B,367348,13
962,BBB,2013B,367609,97
963,BBB,2013B,368439,2
964,BBB,2013B,370302,54
965,BBB,2013B,370720,11
966,BBB,2013B,371679,62
967,BBB,2013B,374102,36
968,BBB,2013B,374234,91
969,BBB,2013B,376617,55
970,BBB,2013B,377759,216
971,BBB,2013B,377846,206
972,BBB,2013B,377905,44
973,BBB,2013B,378462,22
974,BBB,2013B,378543,38
975,BBB,2013B,378721,12
976,BBB,2013B,379402,10
977,BBB,2013B,380151,2
978,BBB,2013B,381722,13
979,BBB,2013B,383828,3
980,BBB,2013B,384678,66
981,BBB,2013B,384909,10
982,BBB,2013B,385034,25
983,BBB,2013B,386348,148
984,BBB,2013B,387702,13
985,BBB,2013B,388205,40
986,BBB,2013B,388360,26
987,BBB,2013B,388410,32
988,BBB,2013B,388484,11
989,BBB,2013B,389369,88
990,BBB,2013B,390220,37
991,BBB,2013B,390442,59
992,BBB,2013B,390461,18
993,BBB,2013B,392213,58
994,BBB,2013B,392281,40
995,BBB,2013B,392428,42
996,BBB,2013B,392614,22
997,BBB,2013B,394956,10
998,BBB,2013B,395107,1
999,BBB,2013B,395229,3
1000,BBB,2013B,397118,91
1001,BBB,2013B,397763,8
1002,BBB,2013B,398084,69
1003,BBB,2013B,399792,5
1004,BBB,2013B,400049,81
1005,BBB,2013B,400469,100
1006,BBB,2013B,400474,53
1007,BBB,2013B,400894,21
1008,BBB,2013B,401339,218
1009,BBB,2013B,401349,119
1010,BBB,2013B,403093,25
1011,BBB,2013B,404022,102
1012,BBB,2013B,404727,51
1013,BBB,2013B,405471,89
1014,BBB,2013B,405746,21
1015,BBB,2013B,405995,63
1016,BBB,2013B,406311,29
1017,BBB,2013B,406416,9
1018,BBB,2013B,406974,61
1019,BBB,2013B,408112,50
1020,BBB,2013B,409662,78
1021,BBB,2013B,410739,61
1022,BBB,2013B,411197,13
1023,BBB,2013B,412407,102
1024,BBB,2013B,412654,52
1025,BBB,2013B,413984,43
1026,BBB,2013B,414958,31
1027,BBB,2013B,415716,50
1028,BBB,2013B,415760,27
1029,BBB,2013B,416007,78
1030,BBB,2013B,416314,25
1031,BBB,2013B,416654,140
1032,BBB,2013B,417462,4
1033,BBB,2013B,418065,8
1034,BBB,2013B,418325,91
1035,BBB,2013B,420604,11
1036,BBB,2013B,421205,29
1037,BBB,2013B,422070,19
1038,BBB,2013B,422752,3
1039,BBB,2013B,423314,42
1040,BBB,2013B,423317,2
1041,BBB,2013B,423871,242
1042,BBB,2013B,425747,1
1043,BBB,2013B,425808,100
1044,BBB,2013B,425817,23
1045,BBB,2013B,425820,99
1046,BBB,2013B,426650,35
1047,BBB,2013B,426838,109
1048,BBB,2013B,427536,72
1049,BBB,2013B,427704,32
1050,BBB,2013B,427773,40
1051,BBB,2013B,429038,41
1052,BBB,2013B,429494,7
1053,BBB,2013B,430160,2
1054,BBB,2013B,430357,51
1055,BBB,2013B,431071,30
1056,BBB,2013B,432004,8
1057,BBB,2013B,432232,32
1058,BBB,2013B,432319,5
1059,BBB,2013B,432870,57
1060,BBB,2013B,433531,67
1061,BBB,2013B,433755,98
1062,BBB,2013B,433939,39
1063,BBB,2013B,434192,50
1064,BBB,2013B,434353,81
1065,BBB,2013B,434646,130
1066,BBB,2013B,435245,130
1067,BBB,2013B,435803,3
1068,BBB,2013B,437562,30
1069,BBB,2013B,437967,59
1070,BBB,2013B,438210,2
1071,BBB,2013B,438703,23
1072,BBB,2013B,439857,78
1073,BBB,2013B,440057,56
1074,BBB,2013B,440509,81
1075,BBB,2013B,441000,16
1076,BBB,2013B,441181,29
1077,BBB,2013B,441255,46
1078,BBB,2013B,442012,114
1079,BBB,2013B,442143,3
1080,BBB,2013B,442183,25
1081,BBB,2013B,442456,23
1082,BBB,2013B,442466,9
1083,BBB,2013B,443108,31
1084,BBB,2013B,443288,169
1085,BBB,2013B,444117,26
1086,BBB,2013B,444408,28
1087,BBB,2013B,444784,24
1088,BBB,2013B,444926,38
1089,BBB,2013B,445065,223
1090,BBB,2013B,445125,23
1091,BBB,2013B,445889,51
1092,BBB,2013B,446045,28
1093,BBB,2013B,446247,6
1094,BBB,2013B,446357,4
1095,BBB,2013B,446856,55
1096,BBB,2013B,447007,12
1097,BBB,2013B,447759,144
1098,BBB,2013B,447782,84
1099,BBB,2013B,447790,14
1100,BBB,2013B,465599,57
1101,BBB,2013B,465730,11
1102,BBB,2013B,466037,17
1103,BBB,2013B,466800,21
1104,BBB,2013B,466810,108
1105,BBB,2013B,466959,9
1106,BBB,2013B,466973,28
1107,BBB,2013B,467035,67
1108,BBB,2013B,467292,36
1109,BBB,2013B,467756,10
1110,BBB,2013B,467835,4
1111,BBB,2013B,468021,20
1112,BBB,2013B,468792,13
1113,BBB,2013B,468949,54
1114,BBB,2013B,469683,51
1115,BBB,2013B,470318,75
1116,BBB,2013B,470653,33
1117,BBB,2013B,471219,24
1118,BBB,2013B,471525,75
1119,BBB,2013B,472182,17
1120,BBB,2013B,472348,14
1121,BBB,2013B,472586,26
1122,BBB,2013B,473095,31
1123,BBB,2013B,473328,47
1124,BBB,2013B,475095,49
1125,BBB,2013B,475460,18
1126,BBB,2013B,475688,79
1127,BBB,2013B,475901,8
1128,BBB,2013B,476037,38
1129,BBB,2013B,476201,100
1130,BBB,2013B,476297,33
1131,BBB,2013B,476369,48
1132,BBB,2013B,476457,6
1133,BBB,2013B,476596,74
1134,BBB,2013B,476709,55
1135,BBB,2013B,476710,76
1136,BBB,2013B,476783,189
1137,BBB,2013B,476816,7
1138,BBB,2013B,476855,4
1139,BBB,2013B,476859,2
1140,BBB,2013B,477009,26
1141,BBB,2013B,477011,207
1142,BBB,2013B,477164,12
1143,BBB,2013B,477167,141
1144,BBB,2013B,477734,70
1145,BBB,2013B,477835,13
1146,BBB,2013B,478317,160
1147,BBB,2013B,478444,16
1148,BBB,2013B,478718,5
1149,BBB,2013B,478792,68
1150,BBB,2013B,478873,11
1151,BBB,2013B,479060,239
1152,BBB,2013B,479171,102
1153,BBB,2013B,479343,75
1154,BBB,2013B,479516,79
1155,BBB,2013B,479519,220
1156,BBB,2013B,480151,2
1157,BBB,2013B,480382,48
1158,BBB,2013B,480458,57
1159,BBB,2013B,480507,68
1160,BBB,2013B,480554,75
1161,BBB,2013B,480650,118
1162,BBB,2013B,480815,167
1163,BBB,2013B,481010,61
1164,BBB,2013B,481143,16
1165,BBB,2013B,481580,129
1166,BBB,2013B,481607,72
1167,BBB,2013B,482467,26
1168,BBB,2013B,482710,65
1169,BBB,2013B,482766,27
1170,BBB,2013B,482945,14
1171,BBB,2013B,483064,126
1172,BBB,2013B,483074,89
1173,BBB,2013B,483109,64
1174,BBB,2013B,483243,163
1175,BBB,2013B,483309,4
1176,BBB,2013B,483371,100
1177,BBB,2013B,483411,27
1178,BBB,2013B,483479,22
1179,BBB,2013B,483952,93
1180,BBB,2013B,484039,19
1181,BBB,2013B,484135,5
1182,BBB,2013B,484161,1
1183,BBB,2013B,484768,52
1184,BBB,2013B,484885,116
1185,BBB,2013B,484933,67
1186,BBB,2013B,485399,14
1187,BBB,2013B,485568,11
1188,BBB,2013B,485630,49
1189,BBB,2013B,485782,1
1190,BBB,2013B,486099,69
1191,BBB,2013B,486282,15
1192,BBB,2013B,486391,85
1193,BBB,2013B,486521,16
1194,BBB,2013B,486650,2
1195,BBB,2013B,486656,54
1196,BBB,2013B,487329,26
1197,BBB,2013B,487646,56
1198,BBB,2013B,488185,9
1199,BBB,2013B,488364,14
1200,BBB,2013B,488425,127
1201,BBB,2013B,488477,14
1202,BBB,2013B,488863,41
1203,BBB,2013B,489251,54
1204,BBB,2013B,490110,1
1205,BBB,2013B,490152,29
1206,BBB,2013B,490514,35
1207,BBB,2013B,492182,52
1208,BBB,2013B,492240,80
1209,BBB,2013B,492590,29
1210,BBB,2013B,492946,41
1211,BBB,2013B,493186,81
1212,BBB,2013B,493377,8
1213,BBB,2013B,493451,16
1214,BBB,2013B,493515,54
1215,BBB,2013B,493773,16
1216,BBB,2013B,493912,35
1217,BBB,2013B,493958,14
1218,BBB,2013B,494095,32
1219,BBB,2013B,494278,60
1220,BBB,2013B,494673,2
1221,BBB,2013B,494786,54
1222,BBB,2013B,494838,4
1223,BBB,2013B,494840,6
1224,BBB,2013B,494927,45
1225,BBB,2013B,495324,1
1226,BBB,2013B,495674,6
1227,BBB,2013B,495856,35
1228,BBB,2013B,496041,37
1229,BBB,2013B,496070,43
1230,BBB,2013B,496220,58
1231,BBB,2013B,496243,41
1232,BBB,2013B,496674,13
1233,BBB,2013B,497088,10
1234,BBB,2013B,497278,15
1235,BBB,2013B,497280,21
1236,BBB,2013B,497468,25
1237,BBB,2013B,497607,3
1238,BBB,2013B,497793,175
1239,BBB,2013B,498065,186
1240,BBB,2013B,498131,76
1241,BBB,2013B,498175,59
1242,BBB,2013B,498296,98
1243,BBB,2013B,498371,8
1244,BBB,2013B,498455,31
1245,BBB,2013B,498967,23
1246,BBB,2013B,499027,40
1247,BBB,2013B,499067,29
1248,BBB,2013B,499118,70
1249,BBB,2013B,499380,148
1250,BBB,2013B,499387,48
1251,BBB,2013B,499483,60
1252,BBB,2013B,499511,50
1253,BBB,2013B,499891,57
1254,BBB,2013B,499931,6
1255,BBB,2013B,500507,65
1256,BBB,2013B,500585,45
1257,BBB,2013B,500659,68
1258,BBB,2013B,500719,61
1259,BBB,2013B,500791,73
1260,BBB,2013B,500815,226
1261,BBB,2013B,500819,67
1262,BBB,2013B,500836,35
1263,BBB,2013B,500958,115
1264,BBB,2013B,501008,9
1265,BBB,2013B,501432,229
1266,BBB,2013B,501550,135
1267,BBB,2013B,501879,94
1268,BBB,2013B,501955,52
1269,BBB,2013B,502088,8
1270,BBB,2013B,502131,17
1271,BBB,2013B,502441,69
1272,BBB,2013B,502604,44
1273,BBB,2013B,502694,101
1274,BBB,2013B,502713,25
1275,BBB,2013B,502717,108
1276,BBB,2013B,502872,8
1277,BBB,2013B,503353,15
1278,BBB,2013B,503390,33
1279,BBB,2013B,503491,67
1280,BBB,2013B,503509,121
1281,BBB,2013B,503878,63
1282,BBB,2013B,504014,17
1283,BBB,2013B,504021,7
1284,BBB,2013B,504028,89
1285,BBB,2013B,504102,61
1286,BBB,2013B,504689,5
1287,BBB,2013B,504936,36
1288,BBB,2013B,505376,49
1289,BBB,2013B,505417,12
1290,BBB,2013B,505595,11
1291,BBB,2013B,505606,44
1292,BBB,2013B,505871,31
1293,BBB,2013B,505959,43
1294,BBB,2013B,505961,50
1295,BBB,2013B,506233,31
1296,BBB,2013B,506360,15
1297,BBB,2013B,506650,29
1298,BBB,2013B,506753,109
1299,BBB,2013B,507184,7
1300,BBB,2013B,507303,1
1301,BBB,2013B,507320,2
1302,BBB,2013B,507359,13
1303,BBB,2013B,507685,2
1304,BBB,2013B,507817,13
1305,BBB,2013B,508452,52
1306,BBB,2013B,508537,166
1307,BBB,2013B,508662,206
1308,BBB,2013B,508668,2
1309,BBB,2013B,509226,48
1310,BBB,2013B,509737,2
1311,BBB,2013B,509768,41
1312,BBB,2013B,509797,32
1313,BBB,2013B,509901,13
1314,BBB,2013B,509926,23
1315,BBB,2013B,510141,35
1316,BBB,2013B,510492,20
1317,BBB,2013B,510556,115
1318,BBB,2013B,510756,50
1319,BBB,2013B,510845,54
1320,BBB,2013B,511050,17
1321,BBB,2013B,511067,52
1322,BBB,2013B,511306,238
1323,BBB,2013B,511459,29
1324,BBB,2013B,511474,20
1325,BBB,2013B,511515,90
1326,BBB,2013B,511524,85
1327,BBB,2013B,511527,8
1328,BBB,2013B,511693,22
1329,BBB,2013B,512070,1
1330,BBB,2013B,512180,10
1331,BBB,2013B,512242,27
1332,BBB,2013B,512805,51
1333,BBB,2013B,512883,16
1334,BBB,2013B,512911,22
1335,BBB,2013B,512929,118
1336,BBB,2013B,512995,58
1337,BBB,2013B,513093,119
1338,BBB,2013B,513210,39
1339,BBB,2013B,513315,82
1340,BBB,2013B,513733,161
1341,BBB,2013B,513757,69
1342,BBB,2013B,513881,45
1343,BBB,2013B,514140,171
1344,BBB,2013B,514365,2
1345,BBB,2013B,514951,5
1346,BBB,2013B,514981,69
1347,BBB,2013B,514987,45
1348,BBB,2013B,515035,3
1349,BBB,2013B,515105,86
1350,BBB,2013B,515130,6
1351,BBB,2013B,515311,65
1352,BBB,2013B,515474,59
1353,BBB,2013B,515497,18
1354,BBB,2013B,515959,27
1355,BBB,2013B,516057,72
1356,BBB,2013B,516432,189
1357,BBB,2013B,516456,30
1358,BBB,2013B,516475,18
1359,BBB,2013B,516495,58
1360,BBB,2013B,516529,25
1361,BBB,2013B,516776,1
1362,BBB,2013B,516841,47
1363,BBB,2013B,517043,9
1364,BBB,2013B,517175,2
1365,BBB,2013B,517474,99
1366,BBB,2013B,517617,46
1367,BBB,2013B,517701,8
1368,BBB,2013B,517778,36
1369,BBB,2013B,517890,59
1370,BBB,2013B,518189,30
1371,BBB,2013B,518469,44
1372,BBB,2013B,518876,30
1373,BBB,2013B,518879,116
1374,BBB,2013B,518904,16
1375,BBB,2013B,518970,21
1376,BBB,2013B,519012,13
1377,BBB,2013B,519222,90
1378,BBB,2013B,519387,52
1379,BBB,2013B,519602,27
1380,BBB,2013B,519800,125
1381,BBB,2013B,520749,5
1382,BBB,2013B,520836,81
1383,BBB,2013B,521069,8
1384,BBB,2013B,521081,2
1385,BBB,2013B,521096,143
1386,BBB,2013B,521394,89
1387,BBB,2013B,521430,159
1388,BBB,2013B,521496,1
1389,BBB,2013B,521764,62
1390,BBB,2013B,521903,48
1391,BBB,2013B,522090,12
1392,BBB,2013B,522249,66
1393,BBB,2013B,522302,1
1394,BBB,2013B,522373,53
1395,BBB,2013B,522383,52
1396,BBB,2013B,522512,2
1397,BBB,2013B,523012,98
1398,BBB,2013B,523156,1
1399,BBB,2013B,523596,19
1400,BBB,2013B,523630,33
1401,BBB,2013B,523672,35
1402,BBB,2013B,523966,71
1403,BBB,2013B,524101,60
1404,BBB,2013B,524171,1
1405,BBB,2013B,524452,102
1406,BBB,2013B,524598,2
1407,BBB,2013B,524769,4
1408,BBB,2013B,524968,2
1409,BBB,2013B,525501,142
1410,BBB,2013B,525520,56
1411,BBB,2013B,525679,12
1412,BBB,2013B,525683,166
1413,BBB,2013B,525869,5
1414,BBB,2013B,525942,111
1415,BBB,2013B,526200,71
1416,BBB,2013B,526370,66
1417,BBB,2013B,526506,26
1418,BBB,2013B,527020,31
1419,BBB,2013B,527164,209
1420,BBB,2013B,527227,58
1421,BBB,2013B,527313,10
1422,BBB,2013B,527343,6
1423,BBB,2013B,527382,5
1424,BBB,2013B,527400,44
1425,BBB,2013B,527659,3
1426,BBB,2013B,527886,87
1427,BBB,2013B,527980,101
1428,BBB,2013B,528161,22
1429,BBB,2013B,528175,22
1430,BBB,2013B,528220,15
1431,BBB,2013B,528250,59
1432,BBB,2013B,528261,73
1433,BBB,2013B,528353,62
1434,BBB,2013B,528649,32
1435,BBB,2013B,528698,84
1436,BBB,2013B,528904,111
1437,BBB,2013B,528918,6
1438,BBB,2013B,529065,60
1439,BBB,2013B,529174,23
1440,BBB,2013B,529212,41
1441,BBB,2013B,529383,14
1442,BBB,2013B,529446,61
1443,BBB,2013B,529452,107
1444,BBB,2013B,529502,111
1445,BBB,2013B,530065,19
1446,BBB,2013B,530153,20
1447,BBB,2013B,530226,19
1448,BBB,2013B,530245,3
1449,BBB,2013B,530266,3
1450,BBB,2013B,530398,2
1451,BBB,2013B,530493,15
1452,BBB,2013B,530669,105
1453,BBB,2013B,530987,38
1454,BBB,2013B,531000,2
1455,BBB,2013B,531027,9
1456,BBB,2013B,531205,8
1457,BBB,2013B,531235,3
1458,BBB,2013B,531427,10
1459,BBB,2013B,531428,4
1460,BBB,2013B,531464,15
1461,BBB,2013B,531569,4
1462,BBB,2013B,531573,16
1463,BBB,2013B,531634,12
1464,BBB,2013B,532000,8
1465,BBB,2013B,532034,12
1466,BBB,2013B,532140,21
1467,BBB,2013B,532142,2
1468,BBB,2013B,532396,22
1469,BBB,2013B,532500,54
1470,BBB,2013B,532512,66
1471,BBB,2013B,532534,50
1472,BBB,2013B,532584,5
1473,BBB,2013B,532665,11
1474,BBB,2013B,532668,1
1475,BBB,2013B,532710,3
1476,BBB,2013B,532742,2
1477,BBB,2013B,532839,49
1478,BBB,2013B,532886,42
1479,BBB,2013B,532928,3
1480,BBB,2013B,532950,125
1481,BBB,2013B,533324,32
1482,BBB,2013B,533347,45
1483,BBB,2013B,533365,13
1484,BBB,2013B,533545,51
1485,BBB,2013B,533697,28
1486,BBB,2013B,533722,51
1487,BBB,2013B,533737,1
1488,BBB,2013B,533839,22
1489,BBB,2013B,533846,11
1490,BBB,2013B,533969,6
1491,BBB,2013B,533996,30
1492,BBB,2013B,534051,23
1493,BBB,2013B,534086,48
1494,BBB,2013B,534151,4
1495,BBB,2013B,534343,53
1496,BBB,2013B,534360,16
1497,BBB,2013B,534373,65
1498,BBB,2013B,534432,47
1499,BBB,2013B,534530,1
1500,BBB,2013B,534652,111
1501,BBB,2013B,534671,1
1502,BBB,2013B,534698,157
1503,BBB,2013B,534709,44
1504,BBB,2013B,534744,23
1505,BBB,2013B,534765,41
1506,BBB,2013B,534908,6
1507,BBB,2013B,534983,47
1508,BBB,2013B,534991,13
1509,BBB,2013B,535012,45
1510,BBB,2013B,535140,88
1511,BBB,2013B,535145,108
1512,BBB,2013B,535152,46
1513,BBB,2013B,535155,22
1514,BBB,2013B,535269,37
1515,BBB,2013B,535278,17
1516,BBB,2013B,535328,101
1517,BBB,2013B,535396,25
1518,BBB,2013B,535407,26
1519,BBB,2013B,535468,112
1520,BBB,2013B,535530,66
1521,BBB,2013B,535605,160
1522,BBB,2013B,535618,2
1523,BBB,2013B,535755,28
1524,BBB,2013B,535760,38
1525,BBB,2013B,535773,235
1526,BBB,2013B,535778,5
1527,BBB,2013B,535800,75
1528,BBB,2013B,535807,30
1529,BBB,2013B,535820,107
1530,BBB,2013B,536050,5
1531,BBB,2013B,536112,86
1532,BBB,2013B,536188,41
1533,BBB,2013B,536189,99
1534,BBB,2013B,536203,55
1535,BBB,2013B,536205,20
1536,BBB,2013B,536243,2
1537,BBB,2013B,536270,40
1538,BBB,2013B,536442,61
1539,BBB,2013B,536452,27
1540,BBB,2013B,536510,21
1541,BBB,2013B,536519,8
1542,BBB,2013B,536722,35
1543,BBB,2013B,536726,162
1544,BBB,2013B,536856,32
1545,BBB,2013B,536900,26
1546,BBB,2013B,537162,158
1547,BBB,2013B,537193,151
1548,BBB,2013B,537255,185
1549,BBB,2013B,537259,61
1550,BBB,2013B,537320,5
1551,BBB,2013B,537342,57
1552,BBB,2013B,537392,24
1553,BBB,2013B,537414,32
1554,BBB,2013B,537434,148
1555,BBB,2013B,537464,64
1556,BBB,2013B,537473,83
1557,BBB,2013B,537488,135
1558,BBB,2013B,537558,76
1559,BBB,2013B,537572,190
1560,BBB,2013B,537676,4
1561,BBB,2013B,537679,86
1562,BBB,2013B,537688,70
1563,BBB,2013B,537704,111
1564,BBB,2013B,537844,85
1565,BBB,2013B,537875,74
1566,BBB,2013B,537898,33
1567,BBB,2013B,537905,81
1568,BBB,2013B,538138,17
1569,BBB,2013B,538196,29
1570,BBB,2013B,538221,180
1571,BBB,2013B,538232,17
1572,BBB,2013B,538897,94
1573,BBB,2013B,538942,67
1574,BBB,2013B,538987,88
1575,BBB,2013B,539056,118
1576,BBB,2013B,539232,27
1577,BBB,2013B,539253,60
1578,BBB,2013B,539265,147
1579,BBB,2013B,539303,42
1580,BBB,2013B,539345,19
1581,BBB,2013B,539365,203
1582,BBB,2013B,539385,58
1583,BBB,2013B,539416,8
1584,BBB,2013B,539418,189
1585,BBB,2013B,539426,1
1586,BBB,2013B,539558,44
1587,BBB,2013B,539572,27
1588,BBB,2013B,539710,1
1589,BBB,2013B,539737,13
1590,BBB,2013B,539891,9
1591,BBB,2013B,539962,79
1592,BBB,2013B,540055,106
1593,BBB,2013B,540184,228
1594,BBB,2013B,540511,53
1595,BBB,2013B,540513,27
1596,BBB,2013B,540530,14
1597,BBB,2013B,540594,1
1598,BBB,2013B,540607,28
1599,BBB,2013B,540614,81
1600,BBB,2013B,540656,20
1601,BBB,2013B,540750,66
1602,BBB,2013B,540780,21
1603,BBB,2013B,540787,14
1604,BBB,2013B,540826,47
1605,BBB,2013B,540918,12
1606,BBB,2013B,540953,2
1607,BBB,2013B,541013,127
1608,BBB,2013B,541048,9
1609,BBB,2013B,541061,4
1610,BBB,2013B,541073,52
1611,BBB,2013B,541113,53
1612,BBB,2013B,541196,11
1613,BBB,2013B,541231,91
1614,BBB,2013B,541232,157
1615,BBB,2013B,541363,38
1616,BBB,2013B,541523,72
1617,BBB,2013B,541697,33
1618,BBB,2013B,541706,37
1619,BBB,2013B,541727,7
1620,BBB,2013B,541763,8
1621,BBB,2013B,541764,39
1622,BBB,2013B,541794,86
1623,BBB,2013B,541803,17
1624,BBB,2013B,541808,17
1625,BBB,2013B,541822,39
1626,BBB,2013B,541832,39
1627,BBB,2013B,541838,6
1628,BBB,2013B,541973,33
1629,BBB,2013B,541985,1
1630,BBB,2013B,542010,3
1631,BBB,2013B,542012,9
1632,BBB,2013B,542081,2
1633,BBB,2013B,542084,41
1634,BBB,2013B,542115,49
1635,BBB,2013B,542172,5
1636,BBB,2013B,542259,45
1637,BBB,2013B,542260,14
1638,BBB,2013B,542291,17
1639,BBB,2013B,542396,7
1640,BBB,2013B,542543,14
1641,BBB,2013B,542602,1
1642,BBB,2013B,542613,70
1643,BBB,2013B,542663,15
1644,BBB,2013B,542687,17
1645,BBB,2013B,542692,2
1646,BBB,2013B,542745,30
1647,BBB,2013B,542748,39
1648,BBB,2013B,542991,13
1649,BBB,2013B,543124,77
1650,BBB,2013B,543140,62
1651,BBB,2013B,543165,120
1652,BBB,2013B,543180,38
1653,BBB,2013B,543351,96
1654,BBB,2013B,543356,196
1655,BBB,2013B,543408,13
1656,BBB,2013B,543465,1
1657,BBB,2013B,543473,99
1658,BBB,2013B,543533,38
1659,BBB,2013B,543630,24
1660,BBB,2013B,543719,52
1661,BBB,2013B,543853,160
1662,BBB,2013B,543926,21
1663,BBB,2013B,543970,111
1664,BBB,2013B,544017,11
1665,BBB,2013B,544186,59
1666,BBB,2013B,544351,37
1667,BBB,2013B,544408,4
1668,BBB,2013B,544444,17
1669,BBB,2013B,544455,179
1670,BBB,2013B,544500,30
1671,BBB,2013B,544519,17
1672,BBB,2013B,544532,39
1673,BBB,2013B,544627,27
1674,BBB,2013B,544632,60
1675,BBB,2013B,544639,11
1676,BBB,2013B,544642,114
1677,BBB,2013B,544741,19
1678,BBB,2013B,544848,95
1679,BBB,2013B,544859,56
1680,BBB,2013B,544881,111
1681,BBB,2013B,544890,30
1682,BBB,2013B,544978,6
1683,BBB,2013B,544989,43
1684,BBB,2013B,545041,19
1685,BBB,2013B,545072,6
1686,BBB,2013B,545191,91
1687,BBB,2013B,545219,9
1688,BBB,2013B,545223,221
1689,BBB,2013B,545337,10
1690,BBB,2013B,545340,20
1691,BBB,2013B,545376,18
1692,BBB,2013B,545381,1
1693,BBB,2013B,545392,42
1694,BBB,2013B,545480,58
1695,BBB,2013B,545521,4
1696,BBB,2013B,545658,43
1697,BBB,2013B,545697,85
1698,BBB,2013B,545702,13
1699,BBB,2013B,545725,141
1700,BBB,2013B,545803,26
1701,BBB,2013B,545896,1
1702,BBB,2013B,546019,7
1703,BBB,2013B,546052,27
1704,BBB,2013B,546136,25
1705,BBB,2013B,546157,25
1706,BBB,2013B,546202,27
1707,BBB,2013B,546322,39
1708,BBB,2013B,546333,1
1709,BBB,2013B,546407,111
1710,BBB,2013B,546428,119
1711,BBB,2013B,546455,6
1712,BBB,2013B,546500,41
1713,BBB,2013B,546533,98
1714,BBB,2013B,546609,65
1715,BBB,2013B,546632,110
1716,BBB,2013B,546681,1
1717,BBB,2013B,546685,137
1718,BBB,2013B,546749,138
1719,BBB,2013B,546811,13
1720,BBB,2013B,546837,70
1721,BBB,2013B,546843,17
1722,BBB,2013B,546909,46
1723,BBB,2013B,546921,25
1724,BBB,2013B,546947,41
1725,BBB,2013B,546958,16
1726,BBB,2013B,547165,20
1727,BBB,2013B,547192,41
1728,BBB,2013B,547259,96
1729,BBB,2013B,547267,2
1730,BBB,2013B,547303,2
1731,BBB,2013B,547372,8
1732,BBB,2013B,547390,12
1733,BBB,2013B,547403,46
1734,BBB,2013B,547409,16
1735,BBB,2013B,547427,37
1736,BBB,2013B,547466,42
1737,BBB,2013B,547620,18
1738,BBB,2013B,547663,6
1739,BBB,2013B,547689,97
1740,BBB,2013B,547690,63
1741,BBB,2013B,547697,18
1742,BBB,2013B,547755,28
1743,BBB,2013B,547757,125
1744,BBB,2013B,547841,70
1745,BBB,2013B,547873,75
1746,BBB,2013B,547892,55
1747,BBB,2013B,547902,54
1748,BBB,2013B,547903,207
1749,BBB,2013B,548090,166
1750,BBB,2013B,548106,2
1751,BBB,2013B,548124,40
1752,BBB,2013B,548241,51
1753,BBB,2013B,548255,86
1754,BBB,2013B,548275,98
1755,BBB,2013B,548307,20
1756,BBB,2013B,548334,36
1757,BBB,2013B,548344,5
1758,BBB,2013B,548355,2
1759,BBB,2013B,548403,5
1760,BBB,2013B,548439,71
1761,BBB,2013B,548488,18
1762,BBB,2013B,548504,67
1763,BBB,2013B,548585,51
1764,BBB,2013B,548617,41
1765,BBB,2013B,548642,35
1766,BBB,2013B,548714,84
1767,BBB,2013B,548744,49
1768,BBB,2013B,548791,30
1769,BBB,2013B,548800,3
1770,BBB,2013B,548813,1
1771,BBB,2013B,548831,1
1772,BBB,2013B,548834,103
1773,BBB,2013B,548838,28
1774,BBB,2013B,548839,29
1775,BBB,2013B,548843,80
1776,BBB,2013B,548871,44
1777,BBB,2013B,548884,45
1778,BBB,2013B,548885,41
1779,BBB,2013B,548900,3
1780,BBB,2013B,548921,46
1781,BBB,2013B,548924,19
1782,BBB,2013B,548935,129
1783,BBB,2013B,548954,16
1784,BBB,2013B,548981,11
1785,BBB,2013B,549009,8
1786,BBB,2013B,549047,74
1787,BBB,2013B,549078,38
1788,BBB,2013B,549106,11
1789,BBB,2013B,549143,4
1790,BBB,2013B,549158,28
1791,BBB,2013B,549196,75
