code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,module_presentation_length,days_studied,activities_completed,total_clicks,assessments_completed,average_score
0,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,-144.0,268,67,314,1149,3,85.0
0,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-63.0,268,29,148,553,2,65.5
0,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-35.0,268,23,82,237,2,35.0
0,2013J,1402638,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-195.0,268,46,184,618,3,73.66666666666667
0,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,-169.0,268,30,281,1431,2,59.0
0,2013J,1465690,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,-38.0,268,74,472,1691,3,82.0
0,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,20.0,268,22,103,404,2,57.5
0,2013J,1488959,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-30.0,268,85,386,1890,3,64.66666666666667
0,2013J,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-102.0,268,61,606,2387,3,75.0
0,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-95.0,268,12,106,602,3,82.66666666666667
0,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,-95.0,268,37,190,894,1,85.0
0,2013J,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-195.0,268,111,984,3677,3,84.33333333333333
0,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-191.0,268,122,829,3084,3,84.66666666666667
0,2013J,1729319,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,-106.0,268,49,341,1277,3,78.66666666666667
0,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-30.0,268,39,304,1140,3,83.66666666666667
0,2013J,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Pass,-43.0,268,110,878,4036,3,62.333333333333336
0,2013J,1801641,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-32.0,268,28,97,332,3,75.33333333333333
0,2013J,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-164.0,268,100,690,2753,3,72.66666666666667
0,2013J,1860318,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,Pass,-53.0,268,87,547,2564,3,63.666666666666664
0,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-42.0,268,52,298,954,2,70.5
0,2013J,1889577,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,-81.0,268,31,160,527,3,75.0
0,2013J,1894188,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-57.0,268,71,317,1431,3,71.0
0,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-102.0,268,74,336,1213,3,72.33333333333333
0,2013J,1942396,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass,-29.0,268,24,103,340,3,46.666666666666664
0,2013J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-108.0,268,116,1162,7080,2,84.0
0,2013J,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,-195.0,268,35,157,511,3,76.33333333333333
0,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,-32.0,268,36,192,601,3,76.0
0,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-102.0,268,19,96,387,3,76.33333333333333
0,2013J,2051699,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-137.0,268,62,326,1216,3,65.66666666666667
0,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-74.0,268,79,404,1389,3,58.666666666666664
0,2013J,2065691,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,Withdrawn,-16.0,268,34,248,1430,3,35.666666666666664
0,2013J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-65.0,268,57,320,836,2,56.5
0,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-123.0,268,38,190,661,3,74.66666666666667
0,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-45.0,268,40,175,504,2,68.0
0,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-148.0,268,59,333,1525,2,62.5
0,2013J,2104505,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-65.0,268,32,129,536,3,66.0
0,2013J,2122180,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,-35.0,268,86,491,2238,3,82.66666666666667
0,2013J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,-59.0,268,62,332,936,2,63.5
0,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-46.0,268,50,210,1134,3,52.666666666666664
0,2013J,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,-59.0,268,101,357,1190,3,68.66666666666667
0,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-49.0,268,50,384,1852,3,66.33333333333333
0,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,-32.0,268,32,188,923,3,71.0
0,2013J,2164705,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-43.0,268,11,76,231,1,70.0
0,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-50.0,268,40,229,819,3,70.0
0,2013J,2182846,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-113.0,268,84,744,2283,3,64.0
0,2013J,2194100,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-108.0,268,46,225,863,3,63.666666666666664
0,2013J,2197016,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-35.0,268,43,248,930,3,75.33333333333333
0,2013J,2208424,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-66.0,268,41,248,769,3,70.33333333333333
0,2013J,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-116.0,268,74,412,1508,3,74.66666666666667
0,2013J,2255601,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,-28.0,268,68,530,1968,2,54.5
0,2013J,2268379,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-74.0,268,58,341,995,3,80.66666666666667
0,2013J,2278464,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-129.0,268,21,75,234,3,56.0
0,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,-85.0,268,15,74,233,2,65.5
0,2013J,2312620,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,-45.0,268,33,244,830,3,32.0
0,2013J,2329342,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,-56.0,268,21,116,331,2,55.0
0,2013J,2339528,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-57.0,268,13,89,445,3,78.0
0,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-38.0,268,54,288,1059,3,69.33333333333333
0,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-24.0,268,19,87,264,2,56.0
0,2013J,2364471,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,-80.0,268,126,1206,4396,3,86.66666666666667
0,2013J,2367155,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-22.0,268,45,267,949,3,76.0
0,2013J,2369266,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-94.0,268,37,276,1402,3,46.666666666666664
0,2013J,2376496,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-185.0,268,51,196,497,3,68.66666666666667
0,2013J,2391984,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-101.0,268,35,141,664,3,74.66666666666667
0,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,-17.0,268,13,82,405,2,56.0
0,2013J,2411778,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,-35.0,268,41,238,1496,2,80.0
0,2013J,2412002,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction,-38.0,268,113,645,2491,2,79.0
0,2013J,2412967,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-73.0,268,75,351,1346,3,79.0
0,2013J,2437837,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-53.0,268,48,306,1389,3,71.0
0,2013J,2449878,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-32.0,268,19,141,328,2,63.0
0,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,-71.0,268,16,61,146,2,37.0
0,2013J,2457256,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,-50.0,268,61,280,1221,3,68.33333333333333
0,2013J,2458355,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-81.0,268,111,471,1867,3,89.66666666666667
0,2013J,2460080,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,-52.0,268,92,371,1695,3,82.66666666666667
0,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,-11.0,268,53,238,967,2,56.0
0,2013J,2469673,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-22.0,268,17,105,380,2,51.5
0,2013J,2470694,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn,-106.0,268,84,533,1730,1,67.0
0,2013J,2479954,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-46.0,268,26,77,200,3,80.66666666666667
0,2013J,2481901,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-195.0,268,64,369,1530,3,79.0
0,2013J,2482700,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-59.0,268,74,294,1279,3,55.0
0,2013J,2486127,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,-144.0,268,48,337,1056,3,71.0
0,2013J,2498700,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass,-43.0,268,55,256,835,3,75.66666666666667
0,2013J,2516503,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-65.0,268,94,343,1177,3,79.66666666666667
0,2013J,2518069,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-105.0,268,60,273,981,3,76.33333333333333
0,2013J,2521459,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-158.0,268,36,142,443,3,55.666666666666664
0,2013J,2523736,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass,-46.0,268,50,161,325,2,61.0
0,2013J,2529279,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-67.0,268,38,224,865,3,75.33333333333333
0,2013J,2532302,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-65.0,268,25,133,384,3,68.33333333333333
0,2013J,2536991,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Distinction,-87.0,268,46,184,477,3,74.66666666666667
0,2013J,2551220,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-94.0,268,60,201,543,3,66.0
0,2013J,2552472,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,-38.0,268,10,78,492,2,53.5
0,2013J,2555340,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-67.0,268,85,583,2623,3,79.66666666666667
0,2013J,2557283,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,-80.0,268,124,916,4040,3,78.33333333333333
0,2013J,2559575,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-31.0,268,39,158,465,3,67.66666666666667
0,2013J,2562034,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-30.0,268,6,31,144,3,64.0
0,2013J,2566163,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-91.0,268,41,181,667,3,69.0
0,2013J,2566592,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-35.0,268,42,185,613,3,67.66666666666667
0,2013J,2574583,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-63.0,268,78,278,1241,2,68.5
0,2013J,2578995,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,-62.0,268,75,295,840,3,80.0
0,2013J,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-94.0,268,62,436,1902,3,74.66666666666667
0,2013J,2594139,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-74.0,268,35,193,1094,2,80.0
0,2013J,2598871,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-128.0,268,63,251,1031,3,70.0
0,2013J,2599352,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-106.0,268,37,155,562,2,77.5
0,2013J,2600688,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-165.0,268,19,99,405,3,69.33333333333333
0,2013J,2606098,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-102.0,268,25,87,198,2,70.0
0,2013J,2613116,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-63.0,268,40,171,806,3,74.33333333333333
0,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-46.0,268,45,203,496,3,62.333333333333336
0,2013J,2639449,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-127.0,268,26,150,375,2,67.5
0,2013J,2639540,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-38.0,268,71,422,1011,3,78.0
0,2013J,2639641,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,-48.0,268,73,347,1130,3,61.0
0,2013J,2641155,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-71.0,268,117,793,2756,3,79.33333333333333
0,2013J,2643002,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-52.0,268,49,341,1187,2,56.5
0,2013J,2645733,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,-100.0,268,57,226,785,3,83.66666666666667
0,2013J,2649826,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,-144.0,268,99,685,2775,3,80.66666666666667
0,2013J,2650282,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-29.0,268,34,161,419,3,84.0
0,2013J,2664024,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-31.0,268,38,152,389,3,56.666666666666664
0,2013J,2666246,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-43.0,268,24,117,300,3,75.33333333333333
0,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-58.0,268,14,76,169,3,67.0
0,2013J,2671132,M,London Region,HE Qualification,20-30%,55<=,0,60,N,Pass,-38.0,268,64,363,1698,3,68.66666666666667
0,2013J,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,-31.0,268,25,130,301,3,43.333333333333336
0,2013J,2678643,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-25.0,268,60,337,1268,3,76.33333333333333
0,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-101.0,268,90,348,1163,3,78.0
0,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-31.0,268,7,46,102,3,65.0
0,2013J,2689958,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,-71.0,268,122,979,2201,3,81.33333333333333
0,2013J,2691206,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-109.0,268,97,386,1217,3,83.0
0,2013J,2691244,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass,-87.0,268,30,117,240,2,58.5
0,2013J,2694424,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,-170.0,268,91,582,2093,3,81.0
0,2013J,2698257,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass,-58.0,268,41,173,560,2,61.0
0,2014J,6516,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,-52.0,269,78,342,1435,3,57.0
0,2014J,24734,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-18.0,269,31,113,232,2,39.5
0,2014J,26192,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-38.0,269,67,412,1445,3,85.0
0,2014J,28061,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-130.0,269,82,420,1096,3,76.66666666666667
0,2014J,31600,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-52.0,269,10,73,286,2,49.5
0,2014J,46844,M,North Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-74.0,269,24,104,252,3,62.333333333333336
0,2014J,52765,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,-22.0,269,120,978,3925,3,66.0
0,2014J,55104,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-87.0,269,44,343,1032,3,69.66666666666667
0,2014J,58071,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass,-72.0,269,93,570,2758,2,83.5
0,2014J,58316,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-80.0,269,71,274,884,3,73.0
0,2014J,62487,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-50.0,269,36,183,481,3,76.0
0,2014J,63165,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-82.0,269,47,185,547,2,48.5
0,2014J,65002,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,-144.0,269,1,1,3,2,67.0
0,2014J,70011,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,-78.0,269,109,849,2918,3,76.0
0,2014J,75255,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-58.0,269,46,204,695,3,77.66666666666667
0,2014J,79403,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,-23.0,269,54,250,1153,2,66.0
0,2014J,85092,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-52.0,269,17,110,312,2,63.0
0,2014J,85144,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-41.0,269,42,190,457,3,76.66666666666667
0,2014J,85302,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-72.0,269,66,405,1326,3,71.0
0,2014J,87431,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-106.0,269,18,146,627,2,54.0
0,2014J,94961,M,South Region,Lower Than A Level,70-80%,35-55,1,60,N,Pass,-150.0,269,30,176,579,2,70.5
0,2014J,95755,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-80.0,269,39,123,377,2,45.0
0,2014J,101116,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-80.0,269,58,337,1042,3,79.0
0,2014J,107489,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,-81.0,269,98,716,2414,2,88.5
0,2014J,108872,M,London Region,HE Qualification,80-90%,55<=,0,60,N,Pass,-80.0,269,49,225,825,3,63.0
0,2014J,109155,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-80.0,269,76,514,1858,3,69.66666666666667
0,2014J,117818,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-92.0,269,51,262,1044,3,58.333333333333336
0,2014J,119902,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,-31.0,269,63,490,1947,3,67.66666666666667
0,2014J,121349,F,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass,-28.0,269,52,257,1206,3,75.33333333333333
0,2014J,124064,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction,-44.0,269,76,340,862,3,86.33333333333333
0,2014J,125018,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-36.0,269,62,375,1475,3,66.66666666666667
0,2014J,129955,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn,-143.0,269,66,208,753,3,81.0
0,2014J,130034,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-82.0,269,56,365,1202,3,81.33333333333333
0,2014J,130547,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-25.0,269,48,213,790,3,54.0
0,2014J,130636,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-68.0,269,13,94,228,3,60.333333333333336
0,2014J,131390,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-115.0,269,5,46,145,3,77.0
0,2014J,133816,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-15.0,269,63,444,2115,3,64.0
0,2014J,133922,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-110.0,269,31,130,333,2,81.5
0,2014J,135400,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Y,Pass,-51.0,269,12,59,228,3,53.333333333333336
0,2014J,135471,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction,-149.0,269,70,378,1382,3,82.33333333333333
0,2014J,139033,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,-46.0,269,27,128,359,3,59.0
0,2014J,141377,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,N,Pass,-127.0,269,16,80,249,2,58.5
0,2014J,141506,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,-28.0,269,25,132,412,1,75.0
0,2014J,146503,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,Y,Pass,-30.0,269,40,141,284,3,66.33333333333333
0,2014J,147756,M,North Region,Lower Than A Level,60-70%,0-35,1,120,N,Pass,-41.0,269,37,142,530,2,50.5
0,2014J,148993,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Y,Pass,-154.0,269,60,305,762,2,85.5
0,2014J,149741,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-74.0,269,58,404,1730,3,63.333333333333336
0,2014J,149962,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-92.0,269,14,60,130,3,68.0
0,2014J,151587,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-129.0,269,20,56,145,2,64.5
0,2014J,155984,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Pass,-156.0,269,46,252,807,3,73.66666666666667
0,2014J,158707,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-57.0,269,77,777,4175,3,74.0
0,2014J,159954,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn,-24.0,269,35,167,428,2,66.5
0,2014J,164944,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,-148.0,269,48,323,877,3,62.666666666666664
0,2014J,165226,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-22.0,269,30,218,1062,1,77.0
0,2014J,167961,M,South West Region,HE Qualification,70-80%,55<=,0,60,N,Pass,-44.0,269,77,411,1498,3,69.33333333333333
0,2014J,174024,M,North Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-85.0,269,24,120,485,3,56.666666666666664
0,2014J,174094,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass,-89.0,269,119,547,2207,2,74.0
