code_module,code_presentation,id_student,gender,highest_education,age_band,num_of_prev_attempts,disability,final_result,date_registration,module_presentation_length,avg_daily_activities,total_days_studied,mean_clicks_per_day,pct_days_studied
AAA,2013J,603861,M,HE Qualification,55<=,0,N,Withdrawn,-38.0,268,3.5757575757575757,33,12.636363636363637,0.36666666666666664
AAA,2013J,606143,M,Post Graduate Qualification,35-55,0,N,Fail,-43.0,268,3.838709677419355,31,12.387096774193548,0.34444444444444444
AAA,2013J,704156,M,HE Qualification,55<=,0,N,Pass,-29.0,268,6.016949152542373,59,24.0,0.6555555555555556
AAA,2013J,705379,M,A Level or Equivalent,55<=,0,N,Distinction,-57.0,268,5.864864864864865,74,24.72972972972973,0.8222222222222222
AAA,2013J,749412,M,Lower Than A Level,55<=,0,N,Pass,-138.0,268,7.115384615384615,78,27.05128205128205,0.8666666666666667
AAA,2013J,760729,M,A Level or Equivalent,55<=,0,N,Distinction,-67.0,268,8.825581395348838,86,39.674418604651166,0.9555555555555556
AAA,2013J,905042,F,A Level or Equivalent,35-55,0,N,Pass,-91.0,268,5.213114754098361,61,21.737704918032787,0.6777777777777778
AAA,2013J,949618,F,A Level or Equivalent,35-55,0,N,Pass,-59.0,268,6.3076923076923075,39,16.846153846153847,0.43333333333333335
AAA,2013J,958987,M,HE Qualification,35-55,0,N,Pass,-67.0,268,3.325,40,10.4,0.4444444444444444
AAA,2013J,968578,F,A Level or Equivalent,35-55,0,N,Pass,-170.0,268,4.380952380952381,21,15.285714285714286,0.23333333333333334
AAA,2013J,969076,M,A Level or Equivalent,35-55,0,N,Withdrawn,-42.0,268,5.351648351648351,91,15.472527472527473,1.011111111111111
AAA,2013J,971027,F,HE Qualification,35-55,0,N,Pass,-62.0,268,4.797101449275362,69,18.420289855072465,0.7666666666666667
AAA,2013J,978739,M,HE Qualification,35-55,0,N,Pass,-108.0,268,7.363636363636363,77,41.57142857142857,0.8555555555555555
AAA,2013J,1035023,F,Lower Than A Level,35-55,0,N,Pass,-87.0,268,3.619047619047619,63,12.65079365079365,0.7
AAA,2013J,1105478,M,HE Qualification,55<=,0,N,Pass,-144.0,268,4.883333333333334,60,17.916666666666668,0.6666666666666666
AAA,2013J,1352868,M,A Level or Equivalent,35-55,0,N,Withdrawn,-63.0,268,5.6,25,21.6,0.2777777777777778
AAA,2013J,1401935,M,A Level or Equivalent,35-55,0,N,Fail,-35.0,268,3.619047619047619,21,10.523809523809524,0.23333333333333334
AAA,2013J,1402638,F,HE Qualification,35-55,0,N,Pass,-195.0,268,4.054054054054054,37,14.45945945945946,0.4111111111111111
AAA,2013J,1414443,F,A Level or Equivalent,35-55,0,N,Fail,-169.0,268,9.916666666666666,24,49.5,0.26666666666666666
AAA,2013J,1465690,M,HE Qualification,35-55,0,N,Pass,-38.0,268,6.60655737704918,61,23.57377049180328,0.6777777777777778
AAA,2013J,1472925,F,Lower Than A Level,35-55,0,Y,Fail,20.0,268,5.5,16,22.125,0.17777777777777778
AAA,2013J,1488959,M,A Level or Equivalent,35-55,0,N,Pass,-30.0,268,4.746268656716418,67,24.29850746268657,0.7444444444444445
AAA,2013J,1518989,F,Lower Than A Level,35-55,0,N,Pass,-102.0,268,9.88,50,40.58,0.5555555555555556
AAA,2013J,1618738,M,Lower Than A Level,35-55,0,N,Pass,-95.0,268,8.818181818181818,11,49.90909090909091,0.12222222222222222
AAA,2013J,1620151,M,HE Qualification,35-55,0,N,Fail,-95.0,268,5.433333333333334,30,26.4,0.3333333333333333
AAA,2013J,1626710,M,A Level or Equivalent,35-55,0,N,Distinction,-195.0,268,9.413793103448276,87,35.229885057471265,0.9666666666666667
AAA,2013J,1640609,M,A Level or Equivalent,35-55,0,N,Pass,-191.0,268,6.875,96,25.791666666666668,1.0666666666666667
AAA,2013J,1729319,F,HE Qualification,35-55,0,N,Pass,-106.0,268,6.828571428571428,35,26.685714285714287,0.3888888888888889
AAA,2013J,1746134,M,A Level or Equivalent,35-55,0,N,Pass,-30.0,268,8.290322580645162,31,32.12903225806452,0.34444444444444444
AAA,2013J,1758449,M,Lower Than A Level,35-55,0,N,Withdrawn,-198.0,268,8.923076923076923,65,38.10769230769231,0.7222222222222222
AAA,2013J,1765788,M,HE Qualification,55<=,0,N,Pass,-43.0,268,8.602409638554217,83,43.566265060240966,0.9222222222222223
AAA,2013J,1801229,M,HE Qualification,35-55,0,N,Pass,-106.0,268,4.53125,32,20.46875,0.35555555555555557
AAA,2013J,1801641,M,A Level or Equivalent,35-55,0,N,Pass,-32.0,268,3.68,25,12.8,0.2777777777777778
AAA,2013J,1847830,M,Lower Than A Level,35-55,0,N,Pass,-164.0,268,6.828947368421052,76,28.026315789473685,0.8444444444444444
AAA,2013J,1860318,M,Lower Than A Level,35-55,0,Y,Pass,-53.0,268,5.882352941176471,68,26.691176470588236,0.7555555555555555
AAA,2013J,1889511,M,A Level or Equivalent,35-55,0,N,Pass,-42.0,268,6.552631578947368,38,21.710526315789473,0.4222222222222222
AAA,2013J,1889577,F,A Level or Equivalent,35-55,0,Y,Pass,-81.0,268,5.52,25,18.8,0.2777777777777778
AAA,2013J,1894188,F,A Level or Equivalent,0-35,0,N,Pass,-57.0,268,4.482142857142857,56,21.553571428571427,0.6222222222222222
AAA,2013J,1938355,M,A Level or Equivalent,35-55,0,N,Pass,-102.0,268,4.607142857142857,56,17.625,0.6222222222222222
AAA,2013J,1942396,F,Lower Than A Level,35-55,0,Y,Pass,-29.0,268,4.409090909090909,22,15.136363636363637,0.24444444444444444
AAA,2013J,1970390,M,Lower Than A Level,35-55,0,N,Withdrawn,-108.0,268,10.482758620689655,87,66.02298850574712,0.9666666666666667
AAA,2013J,1976139,M,Lower Than A Level,35-55,0,N,Pass,-195.0,268,4.923076923076923,26,16.846153846153847,0.28888888888888886
AAA,2013J,2011876,F,A Level or Equivalent,0-35,0,Y,Pass,-32.0,268,5.36,25,16.76,0.2777777777777778
AAA,2013J,2012966,M,Lower Than A Level,35-55,0,N,Pass,-102.0,268,5.533333333333333,15,24.4,0.16666666666666666
AAA,2013J,2051699,F,Lower Than A Level,35-55,0,N,Pass,-137.0,268,5.957446808510638,47,23.361702127659573,0.5222222222222223
AAA,2013J,2062879,F,A Level or Equivalent,0-35,0,N,Fail,-74.0,268,5.193548387096774,62,18.080645161290324,0.6888888888888889
AAA,2013J,2065691,M,A Level or Equivalent,35-55,0,Y,Withdrawn,-16.0,268,7.931034482758621,29,46.3448275862069,0.32222222222222224
AAA,2013J,2073016,F,Lower Than A Level,35-55,0,N,Withdrawn,-65.0,268,5.9787234042553195,47,15.808510638297872,0.5222222222222223
AAA,2013J,2080474,F,A Level or Equivalent,35-55,0,N,Pass,-123.0,268,5.172413793103448,29,18.137931034482758,0.32222222222222224
AAA,2013J,2083877,F,A Level or Equivalent,0-35,0,N,Pass,-45.0,268,4.470588235294118,34,13.823529411764707,0.37777777777777777
AAA,2013J,2084066,F,Lower Than A Level,35-55,0,N,Fail,-148.0,268,5.709090909090909,55,26.09090909090909,0.6111111111111112
AAA,2013J,2104505,M,Lower Than A Level,35-55,0,N,Pass,-65.0,268,4.103448275862069,29,17.655172413793103,0.32222222222222224
AAA,2013J,2122180,F,Lower Than A Level,35-55,0,N,Distinction,-35.0,268,5.522388059701493,67,25.253731343283583,0.7444444444444445
AAA,2013J,2139353,M,A Level or Equivalent,35-55,0,N,Withdrawn,-59.0,268,5.222222222222222,45,14.666666666666666,0.5
AAA,2013J,2143752,F,Lower Than A Level,35-55,0,N,Pass,-46.0,268,4.342105263157895,38,23.05263157894737,0.4222222222222222
AAA,2013J,2146792,M,HE Qualification,55<=,0,N,Pass,-59.0,268,3.7160493827160495,81,12.91358024691358,0.9
AAA,2013J,2153153,F,A Level or Equivalent,0-35,0,N,Pass,-49.0,268,8.052631578947368,38,41.55263157894737,0.4222222222222222
AAA,2013J,2155014,F,Lower Than A Level,0-35,0,Y,Pass,-32.0,268,6.103448275862069,29,30.344827586206897,0.32222222222222224
AAA,2013J,2164705,F,A Level or Equivalent,0-35,0,N,Fail,-43.0,268,6.909090909090909,11,21.0,0.12222222222222222
AAA,2013J,2171627,F,A Level or Equivalent,35-55,0,N,Pass,-50.0,268,6.166666666666667,30,23.433333333333334,0.3333333333333333
AAA,2013J,2182846,F,A Level or Equivalent,35-55,0,N,Pass,-113.0,268,8.907692307692308,65,29.0,0.7222222222222222
AAA,2013J,2194100,F,A Level or Equivalent,35-55,0,N,Pass,-108.0,268,5.59375,32,22.28125,0.35555555555555557
AAA,2013J,2197016,F,HE Qualification,35-55,0,N,Pass,-35.0,268,5.588235294117647,34,20.91176470588235,0.37777777777777777
AAA,2013J,2208424,M,A Level or Equivalent,0-35,0,N,Pass,-66.0,268,6.25,36,20.22222222222222,0.4
AAA,2013J,2229865,F,A Level or Equivalent,35-55,0,N,Pass,-116.0,268,5.807017543859649,57,22.035087719298247,0.6333333333333333
AAA,2013J,2255601,F,A Level or Equivalent,35-55,0,N,Withdrawn,-28.0,268,7.896551724137931,58,29.396551724137932,0.6444444444444445
AAA,2013J,2268379,F,A Level or Equivalent,0-35,0,N,Pass,-74.0,268,6.02,50,18.12,0.5555555555555556
AAA,2013J,2278464,M,Lower Than A Level,35-55,0,N,Pass,-129.0,268,3.9411764705882355,17,12.647058823529411,0.18888888888888888
AAA,2013J,2293923,M,A Level or Equivalent,0-35,0,N,Pass,-85.0,268,5.076923076923077,13,16.846153846153847,0.14444444444444443
AAA,2013J,2312620,F,HE Qualification,35-55,0,N,Withdrawn,-45.0,268,7.565217391304348,23,24.608695652173914,0.25555555555555554
AAA,2013J,2329342,F,Lower Than A Level,35-55,0,N,Pass,-56.0,268,5.444444444444445,18,15.666666666666666,0.2
AAA,2013J,2339528,F,Lower Than A Level,0-35,0,N,Distinction,-57.0,268,7.333333333333333,9,41.22222222222222,0.1
AAA,2013J,2342426,M,Lower Than A Level,35-55,0,N,Fail,-38.0,268,5.319148936170213,47,18.680851063829788,0.5222222222222223
AAA,2013J,2344901,F,A Level or Equivalent,0-35,0,N,Fail,-24.0,268,5.3076923076923075,13,16.153846153846153,0.14444444444444443
AAA,2013J,2358056,F,HE Qualification,0-35,0,N,Fail,-102.0,268,4.217391304347826,46,12.847826086956522,0.5111111111111111
AAA,2013J,2364471,F,HE Qualification,0-35,0,Y,Pass,-80.0,268,10.153061224489797,98,40.09183673469388,1.0888888888888888
AAA,2013J,2367155,F,A Level or Equivalent,0-35,0,N,Pass,-22.0,268,6.068965517241379,29,22.03448275862069,0.32222222222222224
AAA,2013J,2369266,F,Lower Than A Level,35-55,0,N,Pass,-94.0,268,6.903225806451613,31,36.935483870967744,0.34444444444444444
AAA,2013J,2376496,F,A Level or Equivalent,0-35,0,N,Pass,-185.0,268,3.9791666666666665,48,10.208333333333334,0.5333333333333333
AAA,2013J,2391984,M,A Level or Equivalent,0-35,0,N,Withdrawn,-101.0,268,4.346153846153846,26,21.923076923076923,0.28888888888888886
AAA,2013J,2411661,F,A Level or Equivalent,0-35,0,N,Fail,-17.0,268,6.3076923076923075,13,31.153846153846153,0.14444444444444443
AAA,2013J,2411778,M,HE Qualification,0-35,0,N,Withdrawn,-35.0,268,5.864864864864865,37,39.21621621621622,0.4111111111111111
AAA,2013J,2412002,M,Lower Than A Level,35-55,0,N,Distinction,-38.0,268,5.769230769230769,91,23.54945054945055,1.011111111111111
AAA,2013J,2412967,F,A Level or Equivalent,35-55,0,N,Pass,-73.0,268,4.679245283018868,53,19.07547169811321,0.5888888888888889
AAA,2013J,2429854,M,A Level or Equivalent,35-55,0,Y,Withdrawn,-52.0,268,5.178571428571429,28,22.25,0.3111111111111111
AAA,2013J,2437837,F,A Level or Equivalent,0-35,0,N,Pass,-53.0,268,6.461538461538462,39,30.307692307692307,0.43333333333333335
AAA,2013J,2449878,F,A Level or Equivalent,0-35,0,N,Pass,-32.0,268,7.357142857142857,14,15.5,0.15555555555555556
AAA,2013J,2456480,M,Lower Than A Level,35-55,0,N,Fail,-71.0,268,3.769230769230769,13,9.461538461538462,0.14444444444444443
AAA,2013J,2457256,M,Lower Than A Level,35-55,0,N,Pass,-50.0,268,4.8125,48,21.791666666666668,0.5333333333333333
AAA,2013J,2458355,M,Lower Than A Level,35-55,0,N,Pass,-81.0,268,4.431818181818182,88,18.897727272727273,0.9777777777777777
AAA,2013J,2460080,M,HE Qualification,55<=,0,N,Pass,-52.0,268,4.169014084507042,71,19.52112676056338,0.7888888888888889
AAA,2013J,2461190,M,HE Qualification,55<=,0,N,Fail,-11.0,268,4.6976744186046515,43,18.906976744186046,0.4777777777777778
AAA,2013J,2469673,F,Lower Than A Level,35-55,0,N,Fail,-22.0,268,4.166666666666667,12,17.0,0.13333333333333333
AAA,2013J,2470694,F,HE Qualification,55<=,0,N,Withdrawn,-106.0,268,6.863636363636363,66,22.606060606060606,0.7333333333333333
AAA,2013J,2479954,M,A Level or Equivalent,0-35,0,N,Pass,-46.0,268,3.25,20,8.95,0.2222222222222222
AAA,2013J,2481901,M,Lower Than A Level,35-55,0,N,Pass,-195.0,268,5.810344827586207,58,24.53448275862069,0.6444444444444445
AAA,2013J,2482700,M,Lower Than A Level,0-35,0,N,Pass,-59.0,268,3.913793103448276,58,17.551724137931036,0.6444444444444445
AAA,2013J,2486127,F,HE Qualification,0-35,0,N,Pass,-144.0,268,7.606060606060606,33,25.181818181818183,0.36666666666666664
AAA,2013J,2498700,F,Lower Than A Level,0-35,0,N,Pass,-43.0,268,4.521739130434782,46,15.478260869565217,0.5111111111111111
AAA,2013J,2516503,M,HE Qualification,35-55,0,N,Pass,-65.0,268,3.7567567567567566,74,12.797297297297296,0.8222222222222222
AAA,2013J,2518069,M,A Level or Equivalent,0-35,0,N,Pass,-105.0,268,4.702127659574468,47,17.829787234042552,0.5222222222222223
AAA,2013J,2521459,F,Lower Than A Level,0-35,0,N,Pass,-158.0,268,4.0,31,13.096774193548388,0.34444444444444444
AAA,2013J,2523736,M,A Level or Equivalent,55<=,0,N,Pass,-46.0,268,3.3255813953488373,43,6.604651162790698,0.4777777777777778
AAA,2013J,2529279,F,HE Qualification,35-55,0,N,Pass,-67.0,268,6.333333333333333,33,25.636363636363637,0.36666666666666664
AAA,2013J,2532302,F,A Level or Equivalent,0-35,0,N,Pass,-65.0,268,5.8,20,17.8,0.2222222222222222
AAA,2013J,2536991,M,HE Qualification,55<=,0,N,Distinction,-87.0,268,4.170731707317073,41,11.21951219512195,0.45555555555555555
AAA,2013J,2550279,F,HE Qualification,35-55,0,N,Pass,-153.0,268,4.6,65,22.53846153846154,0.7222222222222222
AAA,2013J,2551220,F,Lower Than A Level,0-35,0,N,Pass,-94.0,268,3.272727272727273,44,9.590909090909092,0.4888888888888889
AAA,2013J,2552472,F,HE Qualification,35-55,0,N,Withdrawn,-38.0,268,7.8,10,49.2,0.1111111111111111
AAA,2013J,2555340,F,HE Qualification,35-55,0,N,Pass,-67.0,268,7.397058823529412,68,35.01470588235294,0.7555555555555555
AAA,2013J,2557283,M,HE Qualification,55<=,0,N,Pass,-80.0,268,7.702127659574468,94,34.01063829787234,1.0444444444444445
AAA,2013J,2559575,M,Lower Than A Level,0-35,0,N,Pass,-31.0,268,4.054054054054054,37,12.108108108108109,0.4111111111111111
AAA,2013J,2562034,M,A Level or Equivalent,0-35,0,N,Pass,-30.0,268,4.75,4,26.25,0.044444444444444446
AAA,2013J,2566163,F,A Level or Equivalent,0-35,0,N,Pass,-91.0,268,4.793103448275862,29,18.379310344827587,0.32222222222222224
AAA,2013J,2566592,F,A Level or Equivalent,35-55,0,N,Pass,-35.0,268,4.545454545454546,33,14.212121212121213,0.36666666666666664
AAA,2013J,2569324,M,A Level or Equivalent,0-35,0,N,Withdrawn,-81.0,268,2.0,3,8.666666666666666,0.03333333333333333
AAA,2013J,2574528,M,HE Qualification,35-55,0,N,Pass,-16.0,268,5.1,30,14.6,0.3333333333333333
AAA,2013J,2574583,M,Lower Than A Level,35-55,0,N,Pass,-63.0,268,3.7049180327868854,61,15.950819672131148,0.6777777777777778
AAA,2013J,2578995,F,A Level or Equivalent,0-35,0,Y,Pass,-62.0,268,3.9649122807017543,57,10.894736842105264,0.6333333333333333
AAA,2013J,2586560,F,Lower Than A Level,35-55,0,N,Pass,-94.0,268,7.16,50,32.14,0.5555555555555556
AAA,2013J,2594139,F,A Level or Equivalent,0-35,0,N,Pass,-74.0,268,5.741935483870968,31,32.29032258064516,0.34444444444444444
AAA,2013J,2598871,F,A Level or Equivalent,35-55,0,N,Pass,-128.0,268,4.204081632653061,49,16.653061224489797,0.5444444444444444
AAA,2013J,2599352,F,A Level or Equivalent,0-35,0,N,Pass,-106.0,268,4.695652173913044,23,18.652173913043477,0.25555555555555554
AAA,2013J,2600688,M,A Level or Equivalent,0-35,0,N,Pass,-165.0,268,5.928571428571429,14,24.214285714285715,0.15555555555555556
AAA,2013J,2606098,F,A Level or Equivalent,0-35,0,N,Pass,-102.0,268,3.55,20,8.15,0.2222222222222222
AAA,2013J,2613116,F,Lower Than A Level,35-55,0,N,Pass,-63.0,268,4.1875,32,19.46875,0.35555555555555557
AAA,2013J,2617002,F,A Level or Equivalent,0-35,0,N,Pass,-46.0,268,4.9,30,11.566666666666666,0.3333333333333333
AAA,2013J,2620584,M,A Level or Equivalent,0-35,0,Y,Fail,-109.0,268,5.8,5,18.4,0.05555555555555555
AAA,2013J,2639449,M,A Level or Equivalent,0-35,0,N,Pass,-127.0,268,6.0,23,15.521739130434783,0.25555555555555554
AAA,2013J,2639540,F,A Level or Equivalent,35-55,0,N,Pass,-38.0,268,5.963636363636364,55,14.563636363636364,0.6111111111111112
AAA,2013J,2639641,M,Lower Than A Level,35-55,0,N,Pass,-48.0,268,5.280701754385965,57,17.263157894736842,0.6333333333333333
AAA,2013J,2641155,M,Lower Than A Level,35-55,0,N,Pass,-71.0,268,7.467391304347826,92,27.119565217391305,1.0222222222222221
AAA,2013J,2643002,F,A Level or Equivalent,35-55,0,N,Pass,-52.0,268,7.108695652173913,46,25.152173913043477,0.5111111111111111
AAA,2013J,2645733,F,A Level or Equivalent,0-35,0,N,Pass,-100.0,268,3.975609756097561,41,15.317073170731707,0.45555555555555555
AAA,2013J,2649826,M,Lower Than A Level,35-55,0,N,Distinction,-144.0,268,6.583333333333333,72,27.319444444444443,0.8
AAA,2013J,2650282,M,A Level or Equivalent,35-55,0,N,Pass,-29.0,268,4.3076923076923075,26,11.615384615384615,0.28888888888888886
AAA,2013J,2664024,M,HE Qualification,35-55,0,N,Pass,-31.0,268,4.321428571428571,28,11.357142857142858,0.3111111111111111
AAA,2013J,2666246,M,A Level or Equivalent,0-35,0,N,Pass,-43.0,268,4.9411764705882355,17,14.588235294117647,0.18888888888888888
AAA,2013J,2669816,M,A Level or Equivalent,0-35,0,N,Fail,-58.0,268,6.0,10,14.4,0.1111111111111111
AAA,2013J,2671132,M,HE Qualification,55<=,0,N,Pass,-38.0,268,5.829787234042553,47,27.574468085106382,0.5222222222222223
AAA,2013J,2676809,F,HE Qualification,0-35,0,N,Fail,-31.0,268,5.388888888888889,18,13.722222222222221,0.2
AAA,2013J,2678643,F,A Level or Equivalent,0-35,0,N,Pass,-25.0,268,5.434782608695652,46,18.369565217391305,0.5111111111111111
AAA,2013J,2685865,F,Lower Than A Level,0-35,0,N,Pass,-101.0,268,4.057971014492754,69,13.681159420289855,0.7666666666666667
AAA,2013J,2688067,M,A Level or Equivalent,0-35,0,N,Pass,-31.0,268,6.5,6,15.333333333333334,0.06666666666666667
AAA,2013J,2689958,M,A Level or Equivalent,35-55,0,N,Distinction,-71.0,268,7.978494623655914,93,18.258064516129032,1.0333333333333334
AAA,2013J,2691206,F,A Level or Equivalent,0-35,0,N,Distinction,-109.0,268,4.380281690140845,71,14.267605633802816,0.7888888888888889
AAA,2013J,2691244,M,A Level or Equivalent,35-55,0,N,Pass,-87.0,268,3.962962962962963,27,8.296296296296296,0.3
AAA,2013J,2694424,M,A Level or Equivalent,35-55,0,N,Pass,-170.0,268,6.571428571428571,63,23.92063492063492,0.7
AAA,2013J,2698257,M,Lower Than A Level,0-35,0,N,Pass,-58.0,268,4.181818181818182,33,14.393939393939394,0.36666666666666664
AAA,2014J,6516,M,HE Qualification,55<=,0,N,Pass,-52.0,269,4.515625,64,20.25,0.7111111111111111
AAA,2014J,24734,F,Lower Than A Level,0-35,0,N,Pass,-18.0,269,4.0,21,9.0,0.23333333333333334
AAA,2014J,26192,F,A Level or Equivalent,35-55,0,N,Distinction,-38.0,269,6.403846153846154,52,22.442307692307693,0.5777777777777777
AAA,2014J,28061,M,Lower Than A Level,35-55,0,N,Pass,-130.0,269,5.373134328358209,67,14.059701492537313,0.7444444444444445
AAA,2014J,31600,F,A Level or Equivalent,0-35,0,N,Pass,-52.0,269,7.222222222222222,9,30.22222222222222,0.1
AAA,2014J,46844,M,HE Qualification,35-55,0,N,Pass,-74.0,269,4.9411764705882355,17,12.0,0.18888888888888888
AAA,2014J,52765,F,Lower Than A Level,35-55,0,N,Pass,-22.0,269,8.519607843137255,102,34.92156862745098,1.1333333333333333
AAA,2014J,55104,F,A Level or Equivalent,0-35,0,N,Pass,-87.0,269,7.96875,32,23.8125,0.35555555555555557
AAA,2014J,58071,M,HE Qualification,55<=,0,N,Pass,-72.0,269,6.5394736842105265,76,31.36842105263158,0.8444444444444444
AAA,2014J,58316,F,A Level or Equivalent,0-35,0,N,Pass,-80.0,269,3.983050847457627,59,13.169491525423728,0.6555555555555556
AAA,2014J,62487,F,A Level or Equivalent,0-35,0,N,Pass,-50.0,269,5.107142857142857,28,13.642857142857142,0.3111111111111111
AAA,2014J,63165,M,A Level or Equivalent,35-55,0,N,Pass,-82.0,269,4.15,40,12.625,0.4444444444444444
AAA,2014J,65002,F,A Level or Equivalent,0-35,1,N,Fail,-144.0,269,1.0,1,3.0,0.011111111111111112
AAA,2014J,70011,F,HE Qualification,0-35,0,N,Pass,-78.0,269,7.662790697674419,86,26.093023255813954,0.9555555555555556
AAA,2014J,75255,M,A Level or Equivalent,0-35,0,N,Pass,-58.0,269,4.575757575757576,33,13.090909090909092,0.36666666666666664
AAA,2014J,79403,M,Lower Than A Level,35-55,0,N,Withdrawn,-23.0,269,4.744186046511628,43,20.953488372093023,0.4777777777777778
AAA,2014J,85092,F,Lower Than A Level,0-35,0,N,Pass,-52.0,269,6.7272727272727275,11,21.363636363636363,0.12222222222222222
AAA,2014J,85144,M,A Level or Equivalent,35-55,0,N,Pass,-41.0,269,4.833333333333333,30,12.366666666666667,0.3333333333333333
AAA,2014J,85302,M,Lower Than A Level,35-55,0,N,Pass,-72.0,269,6.38,50,20.04,0.5555555555555556
AAA,2014J,87431,M,Lower Than A Level,35-55,0,N,Withdrawn,-106.0,269,9.0,15,40.46666666666667,0.16666666666666666
AAA,2014J,94961,M,Lower Than A Level,35-55,1,N,Pass,-150.0,269,6.04,25,21.36,0.2777777777777778
AAA,2014J,95755,M,Lower Than A Level,0-35,0,N,Withdrawn,-80.0,269,3.1538461538461537,39,9.666666666666666,0.43333333333333335
AAA,2014J,101116,F,Lower Than A Level,35-55,0,N,Pass,-80.0,269,5.78,50,18.18,0.5555555555555556
AAA,2014J,107489,F,HE Qualification,0-35,0,N,Pass,-81.0,269,7.935064935064935,77,28.0,0.8555555555555555
AAA,2014J,108872,M,HE Qualification,55<=,0,N,Pass,-80.0,269,4.026315789473684,38,14.657894736842104,0.4222222222222222
AAA,2014J,109155,F,HE Qualification,0-35,0,N,Pass,-80.0,269,6.967741935483871,62,25.741935483870968,0.6888888888888889
